luminosity_distance	iota	total_mass	phi_jl	phi_2	dec	tilt_1	chi_eff	chirp_mass	mass_1_source	a_2	psi	tilt_2	mass_2_source	mass_ratio	theta_jn	total_mass_source	mass_1	a_1	chirp_mass_source	phi_1	mass_2	geocent_time	chi_p	ra	phi_12	phase	redshift
7.589986299999999346e+02	8.540235950066046300e-01	7.338825600000001259e+01	3.299753600494208072e+00	1.954236705059205548e+00	6.148655799999999672e-02	1.988773417820463907e+00	1.357739546546859466e-01	3.193730229675113108e+01	3.238105382933763821e+01	3.245258736508760955e-01	1.306277322007642461e+00	1.354510960412236842e-01	3.118453717949794779e+01	9.630488662862594085e-01	8.515195137940462233e-01	6.356559100883558955e+01	3.738483400000000501e+01	1.062808168478317911e-01	2.766264803623113266e+01	4.676720575548947600e+00	3.600342200000000048e+01	1.264316116433213711e+09	9.713130684879398014e-02	5.571387999999999785e+00	3.560701436689843291e+00	2.046750527912233331e+00	1.545280211395986258e-01
6.851874799999999368e+02	1.350454556202110634e+00	7.527339599999997688e+01	3.895662422394207791e+00	2.234430071840463938e+00	-4.362454900000000135e-01	1.437580156459118630e+00	1.700123806015582384e-01	3.263759052408909866e+01	3.564502434339211590e+01	5.608149982092308639e-01	2.986731352642952420e+00	8.877426457633481593e-01	3.034339274025895961e+01	8.512658722839118175e-01	1.281376729060416997e+00	6.598841708365105774e+01	4.066049999999999898e+01	1.010256455880645249e-01	2.861174133964953015e+01	3.440139314668574144e+00	3.461289599999999922e+01	1.264316116433213711e+09	3.618932405310779088e-01	6.052244100000000238e+00	5.077476064351476026e+00	4.561196797290440585e+00	1.407061924910049111e-01
1.006310500000000047e+03	2.780241656245552861e-01	7.425600899999999172e+01	6.240489254075448633e-01	3.971605266650701793e-02	2.233372600000000097e-01	1.454147563508347618e+00	1.731399796297148630e-01	3.215717116783100238e+01	3.380382933781731225e+01	4.591246543651853473e-01	2.329643603476511782e+00	8.205162157804314349e-01	2.810458963372672869e+01	8.314025417908887938e-01	3.156457388502981187e-01	6.190841897154402318e+01	4.054597900000000266e+01	4.881873674254730289e-01	2.680994645965604661e+01	2.893704802646123397e+00	3.371003000000000327e+01	1.264316116433213711e+09	4.848697652141097936e-01	5.513646099999999883e+00	3.429196557199970297e+00	9.019631296966037493e-01	1.994492870853556976e-01
8.866436499999999796e+02	9.072835241756298519e-01	7.420232299999999270e+01	4.884057474602708560e+00	2.138899311005410198e+00	1.058519400000000055e-01	2.873527775139791185e+00	1.308129831083892081e-01	3.216527278715382465e+01	3.410498906819198339e+01	8.515941099101356215e-01	1.654847907878889135e+00	8.645127159445794574e-01	2.888687970634984836e+01	8.469986502148213470e-01	7.874813412391455936e-01	6.299186877454182820e+01	4.017454099999999784e+01	2.349092823333267799e-01	2.730575756375895580e+01	4.367795818489901727e+00	3.402778200000000197e+01	1.264316116433213711e+09	5.359133814824371678e-01	5.560901799999999895e+00	4.054288799695093815e+00	5.754489334380513910e+00	1.779666875034651152e-01
1.037926200000000108e+03	3.211657173886313665e-01	7.345616200000000617e+01	4.615197964815453524e+00	2.134721062075016107e+00	1.329232599999999875e-01	9.586985481936072251e-01	9.365798641592486262e-02	3.181870967587876464e+01	3.321531644679648565e+01	2.735926738889163379e-01	1.791147370310069098e+00	9.480076622099975481e-01	2.774157463059034612e+01	8.352042851985514993e-01	2.622216255962120934e-01	6.095689107738683532e+01	4.002615000000000123e+01	6.716760568499449691e-02	2.640445086057635748e+01	2.625212957261027213e+00	3.343001199999999784e+01	1.264316116433213711e+09	1.809033358998974605e-01	5.557613299999999867e+00	5.792693411993574237e+00	5.512924857687726998e+00	2.050509909822160470e-01
7.085037800000000061e+02	4.402528552884876767e-01	7.305702199999997504e+01	6.006402564041940506e-01	3.511499423043455970e+00	4.549330500000000055e-01	1.321273237792429445e+00	9.143162293181027189e-02	3.176973980162962619e+01	3.316841551230010054e+01	1.941711348949467231e-01	1.285321952336868634e+00	5.814910932188879222e-01	3.063156850567905565e+01	9.235161834703772277e-01	4.422809529393501027e-01	6.379998401797912777e+01	3.798097599999999829e+01	1.053781217678910753e-01	2.774420358387077812e+01	4.545843039641184191e-01	3.507604600000000517e+01	1.264316116433213711e+09	1.021145930754146780e-01	5.432494200000000717e+00	3.056915119079336662e+00	2.690873029616490442e+00	1.450946755631189189e-01
9.930513600000000451e+02	9.584614739710840547e-01	7.644239799999998297e+01	4.597096825238796036e+00	1.906587171943170844e+00	8.253628500000000090e-02	5.451635994830383858e-01	1.613524671737004423e-01	3.326264055272149989e+01	3.267254459823742252e+01	6.272563069538611424e-01	1.587134307054757776e-01	1.718462842199343532e+00	3.118425013040016225e+01	9.544481617168699694e-01	7.659755712314163523e-01	6.385679472863756700e+01	3.911201100000000253e+01	4.718357717294476839e-01	2.778622420907822388e+01	1.519493948843468445e+00	3.733038700000000176e+01	1.264316116433213711e+09	5.882380083700653461e-01	5.581082099999999713e+00	3.870932230997032875e-01	5.965915625917467935e+00	1.970910585920500335e-01
1.188361499999999978e+03	4.900132349159159184e-01	7.755698100000000750e+01	5.308684954094199604e+00	5.411957603602706612e+00	1.171666000000000235e-01	1.419765465097764690e+00	1.872763284729632438e-01	3.367533385546188640e+01	3.351250944932417752e+01	2.510185803661308390e-01	2.212967305560801012e+00	1.217987400072390730e-01	2.947478928301349654e+01	8.795160305014965152e-01	2.852283205247488906e-01	6.298729873233767762e+01	4.126433600000000013e+01	8.829716356950678691e-01	2.734916039943821886e+01	3.792867494849136101e+00	3.629264500000000027e+01	1.264316116433213711e+09	8.729203303272499159e-01	5.546203399999999561e+00	1.619090108753570290e+00	4.376490417874698835e+00	2.313114320011670222e-01
6.310697400000000243e+02	1.068699732938818814e+00	7.064563799999997684e+01	5.208314821888254897e+00	5.273005591317596163e+00	1.710839399999999899e-01	2.032960981112604593e+00	-6.899545631357360473e-03	3.070977038134251558e+01	3.271121001334073952e+01	4.987645960330621686e-01	1.330216424372621109e+00	1.091660086424133702e+00	2.978281991392453065e+01	9.104774755130760067e-01	1.018486286934654261e+00	6.249402992726525241e+01	3.697800099999999901e+01	4.990814493266652052e-01	2.716625348151097086e+01	2.604421628018085855e+00	3.366763699999999915e+01	1.264316116433213711e+09	4.467225174050504233e-01	5.527162799999999265e+00	2.668583963299509421e+00	4.782235114678075050e+00	1.304381887713453592e-01
1.073752400000000080e+03	3.122649739183468998e-01	7.305344800000000305e+01	2.221361510349808555e+00	9.729990102692163134e-01	4.370724899999999663e-02	1.148054648230765862e+00	8.003755387393093890e-02	3.177588301686868633e+01	3.118825910588922312e+01	1.901186090213353719e-01	3.022081502396678498e+00	5.486594445061571124e-01	2.911855750423135447e+01	9.336384376367116156e-01	3.292567067985552320e-01	6.030681661012057759e+01	3.778030400000000100e+01	8.079245038277300256e-03	2.623151134116140071e+01	2.979602596709295170e+00	3.527314400000000205e+01	1.264316116433213711e+09	9.167178352043049705e-02	5.566353700000000515e+00	4.276581720739508263e+00	4.350548671837089820e+00	2.113630283668515575e-01
5.272896599999999125e+02	1.169468647145018858e+00	7.352388799999999947e+01	5.688683279997953868e+00	2.849679723849890323e+00	2.581804000000000321e-01	5.889738376528359520e-01	1.109607600680493633e-01	3.200301002933951366e+01	3.318979539179487404e+01	1.930457463099702065e-01	1.517763947992827100e+00	1.186283795839823796e+00	3.302356290210340006e+01	9.949914578342784477e-01	1.132942847540783671e+00	6.621335829389828120e+01	3.685423699999999769e+01	1.795713502761119296e-01	2.882092918638738510e+01	3.397748967659452113e+00	3.666965100000000177e+01	1.264316116433213711e+09	1.779258652810710162e-01	5.519221400000001054e+00	5.735116063370024442e+00	5.761479568287796837e+00	1.104086833000191836e-01
1.230207400000000007e+03	4.228515796377296243e-01	7.549468199999998319e+01	3.806906835885575102e+00	4.615704231240793654e+00	5.622607699999999931e-02	7.418625148644090173e-01	1.852647949513742676e-01	3.285432480312525882e+01	3.103758874273884061e+01	2.175686246468482854e-01	5.638755927476967605e-02	2.539583284444688616e+00	2.991864572971772418e+01	9.639487776484283454e-01	3.324129943963625711e-01	6.095623447245655058e+01	3.844024999999999892e+01	7.280215472652504793e-01	2.652737746658166884e+01	5.908196631196902082e+00	3.705443199999999848e+01	1.264316116433213711e+09	4.918966038434393062e-01	5.569775500000000434e+00	4.990692907223477803e+00	1.477187217516925166e+00	2.385063259462445739e-01
1.172054399999999987e+03	4.572169304184636740e-01	7.718449799999997651e+01	3.133720258959042493e+00	1.670726044443585856e+00	6.006182000000000187e-02	1.312041425694722596e+00	1.943135243002679369e-01	3.322640852579030479e+01	3.566299770559807314e+01	7.202426982253870014e-01	1.203187648761892548e-01	1.108246902820018365e+00	2.716549843008465714e+01	7.617278461653393951e-01	4.506613940248518912e-01	6.282849613568271252e+01	4.381181699999999779e+01	3.810902620246168215e-01	2.704643203956877429e+01	5.569782108320764813e+00	3.337268100000000004e+01	1.264316116433213711e+09	4.723647382103050019e-01	5.579699099999999135e+00	2.384129243302407275e+00	5.949358365465550413e+00	2.284950738485676813e-01
9.896204100000002200e+02	2.023101839005992719e+00	7.220836199999999394e+01	1.660195659165541127e+00	5.120607546105232721e+00	-2.641464499999999771e-01	1.853773095783147529e+00	6.064392849721943896e-02	3.141638392183945072e+01	3.100128961092456947e+01	3.412026472710342762e-01	2.585645889756058025e-01	5.145106323294855732e-01	2.934937561909143255e+01	9.467146685649160398e-01	2.203324450668736834e+00	6.035066523001599137e+01	3.709242199999999912e+01	5.842972349621772254e-01	2.625734217325951647e+01	4.899234339612080547e+00	3.511594000000000193e+01	1.264316116433213711e+09	5.610588776836880065e-01	5.739972599999999758e+00	2.213732064931519528e-01	6.129838376996592508e+00	1.964799679471711524e-01
8.159153900000000021e+02	6.364018076527280243e-01	7.384853599999998153e+01	9.555591382839823122e-02	2.890192099516028179e+00	1.448612900000000037e-01	2.113342129985799289e+00	9.079861651982619464e-02	3.160314874818373099e+01	3.698787733001061184e+01	7.523687306930627594e-01	5.740950207909961689e-01	8.269879712783810843e-01	2.639873510401673684e+01	7.137131679248261973e-01	6.382139697137838574e-01	6.338661243402733447e+01	4.309270500000000226e+01	4.028154466127166211e-01	2.712601562468399763e+01	5.979972473000976230e+00	3.075583100000000059e+01	1.264316116433213711e+09	3.767363046216560263e-01	5.548965400000000159e+00	3.193404933694638181e+00	3.736678853265771316e+00	1.650494191791901377e-01
1.055491500000000087e+03	5.335376924844247304e-01	7.453490800000000149e+01	4.535776005428706625e+00	1.202169475469663240e-01	7.781458500000001943e-02	1.694543153742830821e+00	1.437241368329679192e-01	3.244063930228211490e+01	3.120070194289490573e+01	5.002483853950581150e-01	2.737246833569168647e+00	8.803135393621347449e-01	3.049269904077811333e+01	9.773081098171250147e-01	4.645761850112172242e-01	6.169340098367302261e+01	3.769514099999999956e+01	2.203339768707950064e-01	2.685149042704115274e+01	4.167080071882053538e+00	3.683976700000000193e+01	1.264316116433213711e+09	3.756755981146103762e-01	5.549512599999999907e+00	2.236322182844498574e+00	1.930332120730876788e+00	2.081504149807764104e-01
6.663566400000000840e+02	8.477140129691733694e-01	7.274143999999998300e+01	5.070276031240663173e+00	6.136277463731620863e+00	4.098126200000000163e-01	1.636115802240831474e-01	7.910899857327143014e-02	3.162398250049579573e+01	3.342503202662331319e+01	2.670908072788631404e-01	1.716774794950450600e+00	2.405495042056520205e+00	3.054336468698716445e+01	9.137871479871472191e-01	7.978981350688193475e-01	6.396839671361045987e+01	3.800915899999999681e+01	3.367697300905496682e-01	2.780994517370003294e+01	2.331002147701077831e-01	3.473228100000000040e+01	1.264316116433213711e+09	1.617693012704927435e-01	5.444892099999999679e+00	5.903177248961513079e+00	1.957698951142910815e+00	1.371465244887540846e-01
5.572879000000000360e+02	8.860817906425483281e-01	7.536451399999999978e+01	5.798110007593342274e+00	5.985195363158991810e+00	5.354965499999999601e-01	1.348086858946750732e+00	1.713821184507943185e-01	3.276266785768395806e+01	3.531045287286266898e+01	2.766087594100510860e-01	8.078899409702771095e-01	2.869098002318832830e-01	3.220560097819242884e+01	9.120698931319447533e-01	8.406075440888093331e-01	6.751605385105509072e+01	3.941514600000000002e+01	3.880999651953694340e-01	2.935076377436232065e+01	1.674099863207136885e+00	3.594936799999999977e+01	1.264316116433213711e+09	3.785148980406716213e-01	5.371178800000000031e+00	4.311095499951854926e+00	1.082545075831451875e+00	1.162458363792873983e-01
7.583572299999998449e+02	9.892035056767264356e-01	7.113956200000001218e+01	4.766525658239940455e+00	4.368154743447956179e-01	9.200571000000000443e-02	2.623531577433744655e+00	5.569862984707991266e-02	3.065496588027491853e+01	3.478760934964682860e+01	5.110887080067822996e-01	3.135647580017556280e+00	6.348322991220969325e-01	2.683662865438573419e+01	7.714421644975204551e-01	9.097158219783816335e-01	6.162423800403256990e+01	4.015912200000000354e+01	2.518382348551528316e-01	2.655468856290623592e+01	5.454444458180489619e+00	3.098044000000000153e+01	1.264316116433213711e+09	2.253584657376588862e-01	5.552206900000000722e+00	1.265556323343892009e+00	1.684864177965154086e+00	1.544087895309111114e-01
5.523730000000000473e+02	1.001515093866517159e+00	7.305123600000000295e+01	4.777413857234829031e+00	2.048863729394476252e+00	4.664363899999999785e-01	5.369888692908200145e-01	9.521908431008620222e-02	3.179473428418516434e+01	3.313673888407584656e+01	4.388726619839618537e-01	1.195525043166013601e+00	1.453932381452169187e+00	3.236290041412649288e+01	9.766471144714478081e-01	9.167715106742442277e-01	6.549963929820233943e+01	3.695714600000000161e+01	1.608813939695056816e-01	2.850798619199701989e+01	4.682961267100625768e+00	3.609409000000000134e+01	1.264316116433213711e+09	4.242656054641070762e-01	5.411827899999999580e+00	3.649087769473437604e+00	5.750577335326969575e+00	1.152921876014808139e-01
6.236139799999999696e+02	1.361705043342706700e+00	7.111025300000000016e+01	5.052013085039391171e+00	3.862653924063717437e+00	-4.769956799999999775e-01	1.934090224276474368e+00	3.170346620086073042e-02	3.085727851140351419e+01	3.374644452692338348e+01	4.068227156393673383e-01	1.575962952075064427e+00	9.985241589900639703e-01	2.923792165678860044e+01	8.664000627817898259e-01	1.335449265758021031e+00	6.298436618371198392e+01	3.810022000000000020e+01	3.706354476642080842e-01	2.733116600210979286e+01	8.486166166235955544e-01	3.301003299999999996e+01	1.264316116433213711e+09	3.464445884544340437e-01	6.055623299999999709e+00	3.014037307440121438e+00	7.179414669455848053e-01	1.290143460773509887e-01
5.539691199999999753e+02	1.149544873990686611e+00	7.261771800000001065e+01	3.964594376295496048e+00	9.726194168284525432e-01	-7.134230400000000916e-02	1.505118402818637957e+00	8.197474612169960984e-02	3.160498047316120207e+01	3.300206789039280864e+01	5.694759944554165232e-01	5.992972127825602069e-01	1.313920426807843045e+00	3.209078591132086444e+01	9.723871248887036023e-01	1.112339596162721156e+00	6.509285380171368729e+01	3.681717299999999682e+01	3.199692406290065017e-01	2.832997827535006863e+01	4.054572409736548977e+00	3.580054499999999962e+01	1.264316116433213711e+09	5.334436594811498011e-01	5.589149700000000109e+00	3.201232314271489354e+00	6.055654623025392702e+00	1.156020017375274100e-01
8.883394899999999552e+02	9.585613675652432386e-01	7.398553100000000882e+01	4.696352810951514023e+00	4.048185317981941367e+00	1.192550500000000013e-01	1.417665048947862827e+00	1.563997758848041375e-01	3.216775444353788771e+01	3.275659909565188599e+01	5.160500972251789165e-01	3.134581521875288601e+00	9.622711345114112191e-01	3.003483141719895855e+01	9.169093326659112364e-01	8.337818115665341923e-01	6.279143051285084454e+01	3.859626000000000090e+01	1.921683274011503906e-01	2.730073421917939669e+01	5.008486188111836768e+00	3.538927100000000081e+01	1.264316116433213711e+09	3.834546121068677094e-01	5.550983800000000024e+00	5.322884437049690831e+00	3.468252526650230205e+00	1.782743345026703841e-01
1.064566900000000032e+03	7.315494367542058063e-01	7.486589100000000485e+01	4.552989843060420760e+00	1.700708318255526486e+00	9.005051499999999765e-02	1.807126743399961599e+00	1.349665630953724993e-01	3.252522042848026729e+01	3.268535426362640806e+01	4.816829493090604153e-01	7.877837263372866605e-01	2.807992887465057263e-01	2.920015888276297389e+01	8.933713444635386081e-01	5.551979642922859615e-01	6.188551314638938550e+01	3.954104999999999848e+01	6.745037949094280227e-01	2.688594137503723758e+01	2.119378897074746249e-01	3.532484099999999927e+01	1.264316116433213711e+09	6.557550868088716234e-01	5.564032499999999715e+00	1.488770428548051861e+00	1.074833621829120345e+00	2.097482462964425087e-01
