chirp_mass	mass_1_source	luminosity_distance	mass_ratio	chi_p	total_mass	mass_1	chi_eff	ra	total_mass_source	chirp_mass_source	mass_2_source	phase	a_2	geocent_time	tilt_2	theta_jn	phi_1	psi	iota	phi_2	phi_12	dec	mass_2	a_1	phi_jl	tilt_1	redshift
7.329908224167505182e+01	7.690085540516697904e+01	1.103726259364409816e+04	2.164320446398960707e-01	7.660943071978457697e-01	2.322795748192471876e+02	1.909515421291039559e+02	2.879005188000322013e-01	3.087575083063455850e+00	9.354466477506427680e+01	2.951933282103285450e+01	1.664380936989729420e+01	8.442545303185300387e-01	4.597532347107611272e-01	1.238303737211439610e+09	1.108346479074799440e+00	2.560001500680288089e+00	3.721616733849563374e+00	2.625089483222434961e+00	2.022595876304694507e+00	1.219128070291512600e+00	3.780696643621536346e+00	6.181823928405862922e-01	4.132803269014322467e+01	8.248788292282661638e-01	1.303760570166127897e+00	1.190987603503591119e+00	1.483087361291872908e+00
8.717925706754755311e+01	6.046250853208618992e+01	1.468804776454149396e+04	3.506694032097109615e-01	3.534445021697338318e-01	2.344948522981792962e+02	1.736138034525170895e+02	8.269294584706123885e-01	3.146491379487741824e+00	8.166486031559490755e+01	3.036093023392091439e+01	2.120235178350872118e+01	6.039268518985023704e+00	7.827567870019664920e-01	1.238303737210912466e+09	5.354309087266380107e-01	2.938825619020214663e+00	2.554218344939812368e+00	1.884904033428522530e+00	3.054069380432328007e+00	6.173531300942490141e+00	3.619312956002678661e+00	4.311253635134733031e-01	6.088104884566222097e+01	9.491008478520481795e-01	4.984164774202903381e+00	3.815929466211315235e-01	1.871429050291287144e+00
6.252141109497615190e+01	1.044278620282263859e+02	6.070323259600872916e+03	1.511194449638069426e-01	6.414695728867222391e-01	2.300281728160520061e+02	1.998299775252988297e+02	5.830603145129208409e-01	4.144704662899783898e+00	1.202089425766889690e+02	3.267266189233100704e+01	1.578108054846258312e+01	5.286192922769218150e+00	1.942938543324932155e-01	1.238303737215923309e+09	1.451747083361702551e+00	2.841546717618692153e+00	5.295855172483140194e+00	2.364598470916136896e-01	2.479853737036397110e+00	3.527448350315622871e+00	4.514778485012068465e+00	8.375815509555671889e-01	3.019819529075317632e+01	9.258975440582456473e-01	5.581010473496137436e-01	7.653762573761863086e-01	9.135695555203999785e-01
8.780889316833101077e+01	7.266182657760705865e+01	1.228795103074910185e+04	3.009258797813266217e-01	5.000187997812167717e-01	2.474946660684684616e+02	1.902450169644330344e+02	6.728916905984195784e-01	1.143251980440140869e-02	9.452765066699164720e+01	3.353756471088923519e+01	2.186582408938458499e+01	3.622308890161632711e+00	8.237487747672570526e-01	1.238303737171331406e+09	1.001253757613769224e+00	4.808228316383247880e-01	3.683547013104650159e+00	9.144992498071767839e-01	6.675294190460050459e-01	6.192114439456858577e+00	2.508567426352208418e+00	-1.276455209644899558e+00	5.724964910403542007e+01	8.945122415482399392e-01	4.067730541924905907e+00	5.931610206980847400e-01	1.618225083582784496e+00
1.122548993382559388e+02	5.022551204619607290e+01	1.232238989009358193e+04	9.589054221606996276e-01	7.734731951055319188e-01	2.579621584525054914e+02	1.316868877559028306e+02	6.239899620368526412e-01	5.545902095843295854e+00	9.838702787809101835e+01	4.281413202967412701e+01	4.816151583189495256e+01	3.942266512677847334e+00	9.700837893004988777e-01	1.238303737167168140e+09	9.908553011120244669e-01	5.435025782533277061e-01	8.798802936878580283e-01	8.031102553664751786e-01	5.329277753033305753e-01	3.117430738056929940e+00	2.237550444369072355e+00	-9.358602917189484671e-02	1.262752706966026750e+02	8.845430908560839578e-01	2.953895614442121786e+00	6.340835779388632742e-01	1.621912298968317012e+00
9.746803137177006704e+01	6.286241528229073339e+01	1.224992543834372009e+04	4.768059673045990099e-01	3.061857619952735310e-01	2.426863284829219651e+02	1.643318986080902278e+02	7.603606800245077402e-01	3.197305712153792001e+00	9.283559000806677375e+01	3.728476282898559191e+01	2.997317472577604036e+01	1.669333634173350012e+00	8.430790280722337826e-01	1.238303737208450794e+09	5.325924383539590856e-01	2.599860706239943919e+00	3.223192544448357122e+00	7.655580852688379512e-01	2.511801485573499804e+00	4.998801748140456525e+00	1.775609203692099625e+00	5.645111214514162423e-01	7.835442987483175159e+01	8.347775334014873039e-01	2.151931412081451889e+00	3.755532296083670118e-01	1.614151840493868839e+00
8.078137888444231862e+01	7.727636758773006420e+01	8.566877922304842286e+03	3.151477452329237705e-01	1.672879664874839245e-01	2.243738257774608655e+02	1.706073151026255061e+02	7.572388403327734441e-01	4.035137376271194398e+00	1.016298405927937836e+02	3.658982339158676211e+01	2.435347300506372292e+01	2.038361872554457666e+00	9.652521611211470898e-01	1.238303737207731009e+09	3.723886032104470889e-01	2.567991861356393457e+00	1.534493444393617345e+00	2.093903382644714650e+00	2.555632016618639479e+00	5.960116217094210356e+00	4.425622772700593011e+00	8.031981238845791182e-01	5.376651067483537361e+01	7.319077523149820630e-01	1.088802743483384405e-01	2.306026655996495922e-01	1.207755364651929231e+00
1.040715114045037382e+02	5.339841160758811611e+01	1.516292916355544730e+04	5.954087287795510886e-01	6.595998700140516258e-01	2.488221853315403109e+02	1.559614040233334151e+02	7.132196243762171095e-01	3.194331883528974458e+00	8.519229198170937423e+01	3.563223502251922525e+01	3.179388037412126522e+01	5.486453576537841492e+00	7.897896415073480947e-01	1.238303737206618786e+09	1.804572316756836159e-01	5.062417285987564908e-01	1.757013017977689273e+00	2.588254253238400082e+00	6.607528989176788548e-01	3.502870246120361575e+00	1.745857228142672080e+00	3.635058064506786479e-01	9.286078130820691001e+01	9.439571204686347805e-01	4.011517677482158817e+00	7.736632048011936602e-01	1.920712420613850169e+00
6.707150462708298733e+01	9.754664764131761956e+01	7.770606654623214126e+03	1.614394498869349825e-01	1.547838066313813876e-01	2.397331741730545502e+02	2.064103937543987684e+02	8.096705386667003568e-01	3.105633027825859926e+00	1.132945247748466215e+02	3.169704930855324321e+01	1.574787713352899843e+01	2.595941071366027475e-01	4.120802397430817776e-01	1.238303737205386162e+09	1.302511701185016690e+00	2.745481811772632064e+00	4.833232819734057273e+00	2.810433551654125228e+00	2.652235444920949092e+00	3.746358013689167876e+00	5.196310501134697724e+00	4.679007764643863254e-01	3.332278041865577478e+01	9.356405597409507280e-01	1.967932753591123074e+00	1.661948577684088102e-01	1.116017297830437904e+00
6.119760758819924717e+01	1.088696245336079755e+02	6.800938170549506140e+03	1.252461293313145430e-01	4.614976856205438849e-01	2.452296000855108673e+02	2.179341867465389839e+02	6.624750955876446135e-01	2.916571729135938540e+00	1.225051236081958876e+02	3.057143378900437014e+01	1.363549907458791743e+01	8.447965143960668444e-01	2.052031848707308870e-01	1.238303737211040497e+09	6.805761501811247172e-01	5.413159881044634636e-01	1.523273274969128011e+00	2.112383587992366696e+00	7.360948674830419813e-01	3.728287575779660745e+00	2.205014300810533179e+00	4.197268156383116011e-01	2.729541333897187627e+01	8.598200417501588033e-01	5.921977738629968790e+00	5.665656983587129547e-01	1.001790560775405847e+00
8.439873343014259888e+01	6.642784571975249719e+01	1.323529388239882610e+04	3.076923261806177035e-01	2.753298812966316067e-01	2.361960445349340034e+02	1.806205020907270580e+02	7.182205240564049076e-01	3.967165564124769617e+00	8.686718409243033534e+01	3.103980986844937107e+01	2.043933837267783460e+01	6.279109958290309379e+00	2.993424479736424004e-01	1.238303737206046104e+09	1.065406031457931002e+00	2.852909504543560182e+00	5.681310493545719709e+00	2.257134618366616607e-01	2.791313466850846137e+00	5.119283301963179156e+00	5.721158115597046567e+00	6.918039891974202549e-01	5.557554244420693124e+01	9.360284409204302492e-01	2.854979901358447147e+00	2.985628271291841940e-01	1.719048015688081632e+00
9.145325763050840351e+01	6.561101169690768131e+01	5.404076961820286670e+03	7.671966708204562835e-01	6.284501340160235650e-01	2.123229872762993011e+02	1.201467786704940579e+02	2.797110329463041167e-01	3.144247679334256418e+00	1.159475614399372603e+02	4.994175309994538026e+01	5.033654974302957896e+01	2.158749449175660029e+00	1.823868680365741679e-01	1.238303737211491823e+09	1.403217800008076388e+00	1.148504667578914340e+00	1.286294951717447788e+00	9.301791053400892961e-02	1.106471537172132535e+00	4.301661117777069165e-01	5.427056467239845361e+00	3.695530180916379859e-01	9.217620860580524322e+01	7.853393490697425650e-01	2.739488589945652808e-01	9.276744594616034290e-01	8.311983851966227022e-01
8.971239346957690941e+01	6.055442776346225742e+01	1.360298637526462699e+04	3.968309477526663631e-01	3.166675602516590970e-01	2.332715318300369063e+02	1.670005466340381872e+02	7.418132740438136974e-01	5.506449305269590866e+00	8.458429872345735134e+01	3.252972974840278653e+01	2.402987095999510103e+01	3.062897877584092043e+00	3.949353689123523692e-01	1.238303737171677589e+09	5.511848140033333010e-01	2.999866087320641750e+00	3.132667158117445894e+00	2.887951855370146870e+00	3.069721509716949459e+00	4.644937528873317234e+00	1.512270370755871562e+00	-6.054044667047984163e-01	6.627098519599873327e+01	9.566088999725550490e-01	4.179150839067816037e+00	3.373963652756106768e-01	1.757858554726597466e+00
7.048366476481879772e+01	9.940632554144923461e+01	7.823035058626390310e+03	1.695031272802158817e-01	5.204251589872798123e-01	2.467081591543557693e+02	2.109512607530153900e+02	7.254826536534919601e-01	3.570735882163461383e+00	1.162560085921600859e+02	3.321393813886366786e+01	1.684968305071084771e+01	3.532739480562134826e-01	3.203982855049313794e-01	1.238303737210404634e+09	9.179791451318338735e-01	2.293081099010460810e-01	1.964465131280048737e+00	7.047909493003007286e-01	3.203115196676233900e-01	4.262379833578338051e-01	4.744958159257371300e+00	8.658871499322289278e-01	3.575689840134037922e+01	9.673814156977665890e-01	3.851371306876773537e-01	5.680307372421596890e-01	1.122111038749294520e+00
8.553842247326475956e+01	6.131241228705106749e+01	1.347522651822419357e+04	3.586282373311225347e-01	9.746871570676590713e-02	2.286100462585669106e+02	1.682653429223924491e+02	8.871097236655436369e-01	5.999755770454605397e+00	8.330077463207524602e+01	3.116843275019306247e+01	2.198836234502418208e+01	6.001372198441194072e+00	9.362686960965956873e-01	1.238303737170427322e+09	1.099883192389305708e-01	2.811564123569041396e+00	9.778567650628389174e-01	2.526953229462368888e+00	2.842327953640480853e+00	1.240319838923583440e+00	2.624630738607441338e-01	-1.145191181026782079e+00	6.034470333617447579e+01	8.769423391320159133e-01	3.965116821849956619e+00	1.113762153194075288e-01	1.744392801487104849e+00
7.045069360299343941e+01	1.130404221983899475e+02	8.783723565348642296e+03	1.239848484641723897e-01	6.173472099261685386e-01	2.836459925856863720e+02	2.523574877128139065e+02	6.439491923057267808e-01	3.602611657104461074e+00	1.270557218149833858e+02	3.155751874544997904e+01	1.401529961659344714e+01	4.046912587339744904e-01	6.251659544267016422e-01	1.238303737208625317e+09	1.847003312088933535e+00	5.792648804034409293e-01	8.013532380343848516e-01	8.817497092146190374e-01	9.912625914491358659e-01	5.491909587235461743e+00	4.690556349201077779e+00	8.385219300897448491e-01	3.128850487287247972e+01	9.674884529701498481e-01	4.110052169325199678e+00	6.920184254104375654e-01	1.232453513575149318e+00
1.143101422824128690e+02	6.709731743337786725e+01	9.711138866792072804e+03	7.055637787893236368e-01	6.889031563211713838e-01	2.674265711305781679e+02	1.567965821368510149e+02	5.517761042322942844e-01	3.770396045565320264e+00	1.144387542682987231e+02	4.891626971743175289e+01	4.734143683492085586e+01	5.312729202288591246e+00	9.169581688690395804e-01	1.238303737203828573e+09	9.157188711845534179e-01	1.092452142191889797e+00	4.717695434610620353e-01	1.143343370023516936e+00	1.007003741702079624e+00	1.184662223633232259e+00	7.128926801721708895e-01	6.854189474919294423e-01	1.106299889937271672e+02	8.796199696406659108e-01	2.740652756745354246e+00	8.997680648764957434e-01	1.336853217604968558e+00
8.987291282230104628e+01	5.783004491266505909e+01	1.517948186429170164e+04	3.894983790200359230e-01	1.730135801471118784e-01	2.348308111281182278e+02	1.690040194892030740e+02	7.213708932897838766e-01	2.987522300627205141e+00	8.035475366480396531e+01	3.075284600126174439e+01	2.252470875213891333e+01	4.391941236800837700e+00	5.894000814103499408e-01	1.238303737212791681e+09	1.024749246751194942e+00	2.706289342431482670e+00	2.721169573927241458e+00	2.255383979728955879e+00	2.776874964209741226e+00	3.257123424217406971e+00	5.359538502901666224e-01	6.743236701063400895e-01	6.582679163891515373e+01	8.938383702227680194e-01	4.253161962171689403e+00	1.549844520878300158e-01	1.922425872994443896e+00
7.751881219026641645e+01	8.084049511264021248e+01	9.874240801800166082e+03	2.403358335748426999e-01	4.892318345653419720e-01	2.361365106917157277e+02	1.903811083254228151e+02	7.130790892935847669e-01	5.780771218202964690e+00	1.002693628921395970e+02	3.291639182651023532e+01	1.942886777949938448e+01	6.123168426722786606e+00	5.889188248324513930e-01	1.238303737173733950e+09	9.257906139719337402e-01	1.813843203750067634e-01	9.109447060446775879e-01	5.504240271082602200e-03	1.520759198907836451e-01	4.096345249201215566e+00	3.185400543156538422e+00	-7.089694864897175819e-01	4.575540236629291968e+01	9.371931861294980903e-01	2.233697284359173807e+00	5.492153445709173631e-01	1.355021552752153191e+00
8.250260523697529891e+01	8.347143146951772508e+01	9.170910594337081420e+03	2.696074931039077471e-01	1.732525935061948186e-01	2.412303017737912114e+02	1.900038421985339880e+02	6.149489843790150179e-01	5.927475760158806395e+00	1.059759548538090428e+02	3.624458579052878093e+01	2.250452338429131061e+01	4.404451268358280380e+00	8.179390039352257835e-01	1.238303737170963526e+09	1.957002784243310201e+00	4.853752806137311415e-01	1.893554861508418341e+00	1.881783583697643980e+00	4.847735825636564910e-01	2.191942320541635070e+00	2.983874590332168397e-01	-1.249068996486998540e+00	5.122645957525723048e+01	8.772058492705169241e-01	3.036626663326004394e+00	1.749888180097048940e-01	1.276273916159206712e+00
8.148416668998663681e+01	7.948667695738198802e+01	7.794904184701069426e+03	3.277196842462785087e-01	9.180329544364189687e-01	2.236142030372536738e+02	1.684197392646138667e+02	1.908905993703809978e-01	4.837284718668335870e+00	1.055360256316411522e+02	3.845692709838599654e+01	2.604934867425916778e+01	5.071534554702423314e+00	4.062787566847368970e-01	1.238303737195130348e+09	1.797245452121491560e+00	2.418687620848464892e+00	5.709196723068685309e+00	2.032269564318850197e+00	1.916602292209355074e+00	5.372979732904830996e+00	5.946968317015731031e+00	2.720735716334754528e-01	5.519446377263981418e+01	9.607641178051371522e-01	1.241384177843986913e+00	1.271430719080377303e+00	1.118842373482473507e+00
7.894437851003694107e+01	9.358451356666806475e+01	7.376488597088589813e+03	2.407052326707473933e-01	4.145705383757410795e-02	2.403434150896575261e+02	1.937151619585687286e+02	7.822189445047889045e-01	4.003731948232342575e+00	1.161107956791116180e+02	3.813832219939939705e+01	2.252628211244355327e+01	3.777043025179477542e+00	3.021082281264063640e-01	1.238303737200797081e+09	5.996907267285539467e-01	2.583635864978208740e+00	3.717328976424768783e+00	3.106514651647623637e+00	2.607491298148546743e+00	4.825526380859749942e+00	1.108197404434980493e+00	7.564938692191023328e-01	4.662825313108879755e+01	9.114161896802371876e-01	4.549768073210687547e+00	4.550211363747776877e-02	1.069948911157925897e+00
5.397866303984579162e+01	1.085259862468473244e+02	6.208961956590293084e+03	1.079482813169542615e-01	4.171412329431530286e-01	2.321218750463109473e+02	2.095060563390206880e+02	7.112728412961092372e-01	3.676568119549955327e+00	1.202411799404219011e+02	2.796142386073082875e+01	1.171519369357458373e+01	3.800883920246338921e+00	6.096914106047471860e-01	1.238303737212583303e+09	6.932453759303357499e-01	2.788893364942074404e-01	3.875251259400673831e+00	6.292021572719476152e-01	6.011311846863811592e-01	1.457358005736706374e-01	2.553669848352583482e+00	7.979899179228945316e-01	2.261581870729027344e+01	8.472366491779066422e-01	4.353605337775292128e+00	5.147934027050699024e-01	9.304690386548485348e-01
4.304026346632011979e+01	7.691595771299195405e+01	5.305681991324941009e+03	1.467538178117777647e-01	1.636723767473064750e-01	1.604299727747551856e+02	1.398992270903320616e+02	7.156012802598379352e-01	6.213109707749929100e+00	8.820366815802277927e+01	2.366334077452731322e+01	1.128771044503082521e+01	6.104408434023391727e-01	7.568221517676124721e-01	1.238303737196633101e+09	1.878855467446657546e+00	6.791483130068292073e-01	2.969466940218635997e+00	1.327979344084134483e-01	6.349207331525378306e-01	1.679307837988305963e+00	4.993026204949255309e+00	-1.286242024727110689e+00	2.053074568442311687e+01	8.698324643835781966e-01	4.797668216058042501e-01	1.892938479321034095e-01	8.188582870196977614e-01
