mass_1	phi_12	tilt_2	chi_eff	mass_1_source	mass_ratio	ra	chirp_mass_source	total_mass_source	phi_2	phi_1	chirp_mass	psi	theta_jn	geocent_time	dec	phi_jl	iota	luminosity_distance	total_mass	tilt_1	chi_p	a_1	a_2	mass_2_source	mass_2	phase	redshift
2.113596000000000004e+02	2.109422796738510186e+00	2.664890329870965413e+00	1.556857133567793594e-01	9.183094707430200287e+01	3.788797480691673547e-01	2.950017900000000193e+00	4.810437981302781196e+01	1.266238331667666017e+02	4.373454228578721015e+00	2.264031431840210828e+00	1.107178222533529635e+02	5.658555564555589612e-01	3.957728563231273089e-01	1.266214786697265148e+09	4.396434100000000122e-01	4.386114709856214766e+00	4.918027385551361208e-01	9.396219800000000760e+03	2.914394720000000234e+02	4.761426432834982014e-01	1.425400902063013453e-01	3.109823393373872258e-01	1.833407963553858044e-01	3.479288609246458464e+01	8.007987199999998040e+01	5.249310709979091882e+00	1.301616249574180095e+00
1.771580700000000093e+02	3.547334740192413238e-01	1.052261398611258336e+00	3.276947731151047538e-01	1.190136446127822296e+02	7.232816997837016038e-01	3.233586700000000036e+00	8.788403450263280092e+01	2.050940357857687673e+02	1.131457545665588427e+00	7.767240716463472694e-01	1.308200079659409596e+02	1.200193842835489910e+00	1.309875543787720975e+00	1.266214786697265148e+09	-4.054349500000000162e-01	6.074177356709130393e+00	1.361578723204245112e+00	2.834334600000000137e+03	3.052932600000000321e+02	7.810930382048030252e-01	4.246356188829292777e-01	6.031275721811762969e-01	3.805196894132661378e-01	8.608039117298650922e+01	1.281351899999999944e+02	2.002122709973394699e+00	4.885525989595060903e-01
1.650769999999999982e+02	3.032984800165673622e+00	2.246168155206154537e+00	-4.157061204784871788e-02	7.322485166255219724e+01	8.217622685171163122e-01	3.310068600000000139e+00	5.773084017256876166e+01	1.333982718766004041e+02	5.019887122129354395e+00	1.986902321963681217e+00	1.301475344338713569e+02	5.020127297164401758e-01	2.875425724675872097e+00	1.266214786697265148e+09	2.964690099999999773e-01	6.242657773799351162e+00	2.851088800073835916e+00	8.977118000000000393e+03	3.007310499999999820e+02	1.416187572724771249e+00	4.528816580813960213e-01	4.583489100017366646e-01	2.847940818262373330e-01	6.017342021404822816e+01	1.356540500000000122e+02	1.510077049738543620e+00	1.254384901464017377e+00
1.554165600000000040e+02	3.988372449318560164e+00	2.303937871136468196e+00	-5.579081400514074307e-01	1.025047234526260382e+02	4.408612312613275908e-01	2.969351300000000027e+00	5.829087742682391138e+01	1.476950820440526400e+02	3.833335567311350722e+00	6.128148425172376790e+00	8.838000185665137565e+01	1.146791502743197411e+00	1.066300431073591959e+00	1.266214786697265148e+09	1.790361299999999878e-01	2.745845748074428716e+00	9.403514345592686174e-01	3.027501499999999396e+03	2.239336959999999976e+02	2.679791600452026579e+00	3.949512074786218352e-01	8.864128788855509811e-01	3.493157010686002983e-02	4.519035859142659461e+01	6.851713599999999360e+01	1.694386820683009276e-01	5.161892522136104500e-01
1.563665600000000211e+02	4.400812880912315705e+00	4.624084483896344078e-01	2.050741067655438912e-02	6.303026557095679294e+01	8.903504687958857522e-01	3.124189900000000186e+00	5.175797376738173483e+01	1.191492920703872898e+02	1.425677964935597508e+00	3.308050391202868479e+00	1.284020658530261869e+02	2.074900482318818185e+00	4.550144612421705981e-01	1.266214786697265148e+09	1.805666800000000072e-01	8.026390459862570159e-01	4.136080592884641693e-01	1.101645000000000073e+04	2.955875999999998953e+02	2.695633274035832638e+00	1.515337173199298171e-01	2.996271797985665675e-01	3.878903074862745104e-01	5.611902649943054655e+01	1.392210399999999879e+02	1.523477650193900246e+00	1.480817089751417903e+00
1.673361400000000003e+02	4.771992672326618584e-02	2.305502986469628812e+00	-1.068358082620539246e-01	9.859318476548688182e+01	3.752175949558774759e-01	3.083570499999999992e+00	5.137389912959718430e+01	1.355870824322333306e+02	5.072740237899475702e+00	5.025020311176209731e+00	8.719375479698958031e+01	2.448182575494162183e+00	5.253961520092800264e-01	1.266214786697265148e+09	-2.209526099999999937e-01	5.968687050349444689e+00	6.022378977641911213e-01	4.357372099999999591e+03	2.301236040000000003e+02	1.538126026582835149e+00	1.470363409682284850e-01	1.332971801112420862e-01	6.014149338376220122e-01	3.699389766674644164e+01	6.278746399999999994e+01	3.814559506089072016e+00	6.972384084967399032e-01
1.648569599999999866e+02	5.842006975594365770e+00	1.038085404682284718e+00	-6.641232445296960281e-03	8.875996384757173985e+01	6.865517233849272039e-01	2.386133000000000060e+00	6.380006786921259021e+01	1.496982699947059530e+02	2.191792392935720812e+00	2.632970724520941275e+00	1.184980793229537568e+02	5.104024377901281717e-01	2.791337547378182737e+00	1.266214786697265148e+09	-3.233253899999999903e-01	6.187889520485143180e+00	2.736283351730571134e+00	5.613721299999999246e+03	2.780397899999999822e+02	2.373093352115628107e+00	3.681511200007596130e-01	3.339422627068741600e-01	6.564441611513091024e-01	6.093830614713422733e+01	1.131828300000000240e+02	1.267764576318219261e+00	8.573346907070656941e-01
1.502690000000000055e+02	5.934447316340217604e+00	4.214963493321460808e-01	3.007597675218719457e-01	6.268788472661072575e+01	8.852562404754140690e-01	2.612770100000000095e+00	5.132759747969092246e+01	1.181827258830462597e+02	4.551969632251324782e+00	4.900707623090692522e+00	1.230372787231974456e+02	9.172824779648010018e-01	2.747069378162139586e+00	1.266214786697265148e+09	-3.469785799999999809e-01	5.522087072763560478e+00	2.815098335133862761e+00	1.025382200000000012e+04	2.832955699999999979e+02	2.359827655515148059e+00	2.909137677267841227e-01	1.313284279441798985e-01	8.173165628393251891e-01	5.549484115643554105e+01	1.330265699999999924e+02	4.262350574907841860e+00	1.397097950510546971e+00
2.014068599999999947e+02	2.606413593004391238e+00	1.218133795769487548e+00	4.092412739774756725e-01	8.038624569367232198e+01	6.247032002782824112e-01	2.413731299999999802e+00	5.500867414420182655e+01	1.306037906368657389e+02	5.750472607762334931e+00	3.144059014757943693e+00	1.378236318482401828e+02	9.324740714842052469e-01	2.731187317277810500e+00	1.266214786697265148e+09	-2.605749199999999877e-01	4.658766450289239636e+00	2.804601411822175816e+00	1.124299200000000019e+04	3.272263700000000313e+02	5.883303973071885018e-01	3.924599989444619852e-01	6.137903312738874906e-01	7.151228807505807250e-01	5.021754494319340267e+01	1.258195099999999940e+02	3.786754174707064102e+00	1.505489070449945066e+00
1.653357699999999966e+02	3.112378668980133156e+00	8.028815686292114506e-01	-2.709092173066824372e-01	9.842585058253658303e+01	6.579826615861770200e-01	3.070277400000000156e+00	6.920251043830830895e+01	1.631883537177173764e+02	6.259878655420774152e+00	3.147499986440641440e+00	1.162463954492946954e+02	1.388887358382599135e+00	1.384433446200496354e+00	1.266214786697265148e+09	3.900685500000000139e-01	2.688472289156787820e+00	1.215120933730311270e+00	4.224785799999999654e+03	2.741238399999999729e+02	2.206196541297051450e+00	7.370812822438402856e-01	9.158175079098068716e-01	2.064823587313916742e-01	6.476250313518080759e+01	1.087880700000000047e+02	2.792153358419382059e+00	6.798002661034157068e-01
1.744679399999999987e+02	5.015516772722484973e+00	1.269999141006538101e+00	1.122190956581203963e-01	9.869496331967941671e+01	3.142029418126906504e-01	3.005844000000000182e+00	4.665397487311250302e+01	1.297052111368182921e+02	5.591138929924667877e+00	5.756221572021829047e-01	8.247252559949721729e+01	1.215645065338056829e+00	6.416342241740304875e-01	1.266214786697265148e+09	-5.101667000000000007e-02	4.094660719028020424e+00	7.195940541104368648e-01	4.902309000000000196e+03	2.292862800000000050e+02	6.423952626692202017e-01	9.131093676191520681e-02	1.524097099973933667e-01	2.733821245304281500e-01	3.101024781713886824e+01	5.481833999999999918e+01	6.848976225775129656e-01	7.677491751517956375e-01
1.590534199999999885e+02	1.958660304661880014e+00	9.027442549725620546e-01	2.649316313819029961e-02	8.402824717212853045e+01	6.478903125754856829e-01	3.011232899999999990e+00	5.860579153152112752e+01	1.384693344976490721e+02	2.598366721224955711e+00	6.397064165630750310e-01	1.109323577320475067e+02	2.622883778884185224e-01	1.537557259430982204e-01	1.266214786697265148e+09	-6.967229999999999812e-01	3.135074414234768181e+00	1.946801976250397970e-01	5.901284399999999550e+03	2.621025900000000206e+02	1.500834786285934364e+00	2.458410557024675869e-01	2.464439340905714981e-01	6.585497828506622908e-02	5.444108732552053453e+01	1.030491700000000037e+02	6.216429376367614168e+00	8.928565732685742606e-01
1.706039000000000101e+02	3.997392670207569498e+00	2.168006406022811472e+00	-7.890742716652639210e-02	1.011983958734964943e+02	5.413477241727767675e-01	2.945240300000000033e+00	6.422132957503011141e+01	1.559819171695495470e+02	4.962385788237709150e+00	9.649931180301392075e-01	1.082666300598439193e+02	1.470413264375732831e+00	6.627243043720784099e-01	1.266214786697265148e+09	-5.505589899999999703e-01	1.852414210303769293e+00	5.591493509942393469e-01	4.270575799999999617e+03	2.629599330000000350e+02	1.087628992485152324e+00	3.224274795605044930e-01	2.520781811031618802e-01	7.842312527100363528e-01	5.478352129605304555e+01	9.235603299999999649e+01	5.044246551019870850e+00	6.858360108125052257e-01
1.618996600000000115e+02	5.457628401960731068e+00	1.910890176763276882e+00	5.186594784784349932e-02	8.698979533243483786e+01	8.273738190679338356e-01	2.335658500000000082e+00	6.882146194051890120e+01	1.589628745165693715e+02	2.315333381608322583e+00	3.140890286827179523e+00	1.280859582011052566e+02	6.983754880566783729e-01	1.787880916816550370e+00	1.266214786697265148e+09	-2.335305599999999981e-01	2.096395103554525630e+00	1.497041383001694870e+00	5.644334200000000237e+03	2.958512000000000057e+02	8.356628023521838200e-01	6.847370489971204011e-01	5.124549943308546185e-01	9.019040288458959331e-01	7.197307918413453365e+01	1.339515399999999943e+02	2.589500898265614914e+00	8.611339339435648554e-01
1.508849600000000066e+02	2.889251203966467951e+00	9.435644632447496294e-01	4.586242782296535980e-02	7.186747757084143018e+01	9.125887696162692242e-01	2.533722200000000147e+00	5.975484907821876845e+01	1.374529305026404415e+02	5.289598858728270514e+00	2.400347654761802119e+00	1.254546328565057820e+02	3.122465761287400721e+00	2.440533568015942123e+00	1.266214786697265148e+09	-1.829791199999999951e-01	3.505740307282210200e+00	2.469819330814999159e+00	7.628745900000000802e+03	2.885808799999999792e+02	1.330210233302824063e+00	2.874159334943944821e-01	2.959394354932622928e-01	3.211688280501032167e-02	6.558545293179901137e+01	1.376959200000000010e+02	4.114459039663727502e+00	1.099488740943624032e+00
2.044248699999999985e+02	2.154423274636649399e+00	3.108293159334124534e-01	4.498220690111199849e-01	9.914759387147798009e+01	4.883629961462124802e-01	2.856389500000000137e+00	5.956430188290330108e+01	1.475676098752408336e+02	9.664047015425865084e-01	5.095166734085523785e+00	1.228110959993360325e+02	1.057160353004545639e-01	3.824798953033373139e-01	1.266214786697265148e+09	-4.846251200000000203e-01	3.617082665545473752e+00	4.737032688938577762e-01	7.307396100000000843e+03	3.042584120000000212e+02	5.166999437271782014e-01	3.284595343705274950e-01	6.648795582474544830e-01	1.966105868520653388e-01	4.842001600376284642e+01	9.983354199999999423e+01	1.907000571143481649e+00	1.061823812537395106e+00
1.530089899999999830e+02	2.166841583284511152e+00	1.242919309856306498e+00	1.576840645615410763e-01	8.908020709760761235e+01	8.159163066170163070e-01	2.874205400000000132e+00	6.997604938970479793e+01	1.617622006653665494e+02	7.566015241045009887e-01	4.872945247999576068e+00	1.201946536740415752e+02	1.168396899908403119e+00	8.267280335603138797e-01	1.266214786697265148e+09	-6.520048000000000510e-01	1.933835888895604427e+00	7.320324565946537687e-01	4.513719799999999850e+03	2.778515199999999936e+02	1.013642096654997493e+00	3.810526457000773526e-01	2.891883062293841289e-01	5.078011238884946321e-01	7.268199356775893705e+01	1.248425299999999964e+02	5.196898210520852324e+00	7.176541791415445015e-01
2.130212699999999870e+02	1.422666467498295617e+00	1.406448608179241555e+00	5.765474075430339074e-01	1.060979402647204211e+02	7.140717450421735224e-01	3.058973700000000129e+00	7.782986245400333303e+01	1.818594816149296207e+02	3.390957551131114300e+00	1.968291083632818683e+00	1.562652027222254674e+02	7.627417482407541360e-01	1.290730794713024210e+00	1.266214786697265148e+09	1.167574499999999987e-01	4.726209925781784449e+00	1.479397190532663942e+00	6.851136200000000827e+03	3.651337399999999889e+02	2.558870976653677687e-01	6.476328192589577704e-01	9.050635277201997120e-01	9.642318208790672251e-01	7.576154135020919966e+01	1.521124700000000018e+02	4.888079956719037611e+00	1.007779505129880127e+00
1.466979399999999885e+02	3.564579597799732102e+00	1.018181409352142630e+00	-8.716893567206036864e-02	6.734768490328563928e+01	8.467977123605145984e-01	3.080556200000000189e+00	5.391462779826265717e+01	1.243775504121646804e+02	3.254151131363501204e+00	5.972756840743356221e+00	1.174378131220069434e+02	4.287203955972077041e-01	7.166204345608218063e-01	1.266214786697265148e+09	4.379903299999999833e-01	3.153775237121833719e+00	7.391440491304277494e-01	8.308893200000000434e+03	2.709214200000000119e+02	2.066220290902372358e+00	6.949567838249813834e-01	7.899325601836608701e-01	4.826904308685995848e-01	5.702986550887904116e+01	1.242234800000000234e+02	8.110569985735003318e-01	1.178218007206409013e+00
1.900490000000000066e+02	6.889317317523380169e-01	1.273125928647764304e+00	2.856683505386399813e-01	9.446909808379758999e+01	7.587237501907403425e-01	3.051903300000000208e+00	7.149907952244166154e+01	1.661450464590733702e+02	4.674991256467899703e+00	3.986059524715562130e+00	1.438388726026278448e+02	2.509430596455658247e+00	5.013724990990940933e-01	1.266214786697265148e+09	-2.208054799999999932e-03	5.994792710930786583e+00	6.597797657621602418e-01	6.884526899999999841e+03	3.342436900000000151e+02	9.648829726933032536e-01	5.862631000483051746e-01	5.537431037938121969e-01	8.405545568864009054e-01	7.167594837527578022e+01	1.441946899999999800e+02	4.371266336170888778e+00	1.011758382952058222e+00
1.775074500000000057e+02	2.414822227800234700e+00	8.176528596398714432e-01	2.441887557448761126e-01	1.225475615182399025e+02	6.794469189884706495e-01	2.787751000000000090e+00	8.761223063728594695e+01	2.058121246213580946e+02	4.941630322911375828e+00	2.526808095111141128e+00	1.269043908876292051e+02	9.602922063666445851e-01	1.296869895870439438e+00	1.266214786697265148e+09	-6.628221800000000385e-01	4.729129916058039562e+00	1.383659367667799955e+00	2.559354699999999866e+03	2.981143400000000270e+02	1.168463130647708903e+00	2.993548826330790225e-01	3.253327345347387101e-01	6.083796988247329729e-01	8.326456310311817788e+01	1.206068900000000070e+02	4.593874857607318063e+00	4.484780260077220193e-01
1.601203199999999924e+02	2.694277480308022277e+00	1.671556209777472546e+00	-2.596046828366362358e-01	8.600492327055425790e+01	4.800745464410763885e-01	2.860674899999999798e+00	5.119785934841490871e+01	1.272936978013651697e+02	2.247273307197129810e+00	5.836181134068694654e+00	9.531800402163599983e+01	1.088005275162545527e+00	6.452835003721215656e-01	1.266214786697265148e+09	-1.866655999999999871e-01	1.875422445092528756e+00	3.646240509629727899e-01	5.649362899999999172e+03	2.369900100000000123e+02	2.187273067647681035e+00	4.907798677961349165e-01	6.015044905735712488e-01	7.551391697734483044e-01	4.128877453081090465e+01	7.686969000000000563e+01	5.469600014693252632e+00	8.617576053907234357e-01
1.614930999999999983e+02	3.162321391596511155e+00	2.386899022961110006e+00	-2.023570454454139966e-01	8.991431767164625910e+01	5.563171739226010493e-01	2.732966999999999924e+00	5.788988825158384799e+01	1.399351967739154929e+02	4.783629009156533662e+00	1.621307617560022507e+00	1.039747367770987267e+02	3.125301159062631395e+00	5.244923750098003934e-01	1.266214786697265148e+09	-8.795008800000000404e-01	5.297959025522047227e+00	6.114037615910338230e-01	5.125051599999999780e+03	2.513344850000000008e+02	1.455839244842023650e+00	3.389949736595900820e-01	3.412473054848211840e-01	8.736818322211323817e-01	5.002087910226922673e+01	8.984138500000000249e+01	4.775599531315706248e-01	7.960776902044548464e-01
1.380815299999999866e+02	5.236121585090848463e+00	1.146702843397137794e+00	-3.911295041975730857e-01	8.259958243078122564e+01	7.875859284004167460e-01	2.815904700000000371e+00	6.372403026571731033e+01	1.476538512450148346e+02	5.437247829908610441e+00	2.011262448177610906e-01	1.065273133097281857e+02	1.346134553733205896e+00	1.900431217450686106e+00	1.266214786697265148e+09	3.381800999999999835e-01	4.269427791688683027e-01	1.804978223509084767e+00	4.163485800000000381e+03	2.468326000000000136e+02	2.680961850783107447e+00	3.539373653238556128e-01	7.962358028741636229e-01	4.340914274834956760e-02	6.505426881423359475e+01	1.087510699999999986e+02	3.481881617538480800e+00	6.716976761439785726e-01
