phi_2	total_mass_source	luminosity_distance	chirp_mass	phi_jl	mass_1	psi	mass_2	tilt_2	a_1	chirp_mass_source	mass_2_source	a_2	iota	mass_1_source	mass_ratio	chi_eff	phase	theta_jn	phi_1	chi_p	dec	phi_12	total_mass	geocent_time	ra	tilt_1	redshift
4.853249085389599315e-01	6.102441217624288328e+01	7.704184337824507338e+02	2.735901333398276236e+01	1.614075846791018787e+00	5.008767404862242500e+01	2.767034333227713083e-01	2.049611295384553600e+01	1.555749447745221836e+00	7.027389956296885565e-01	2.365369977059905793e+01	1.772026265553827784e+01	8.642727816718188683e-01	1.976766203556221013e+00	4.330414952070460544e+01	4.092047263753755271e-01	-3.070740583393433698e-01	2.181722748116918797e+00	2.344738623006544120e+00	2.796485145639390879e+00	5.495024351352306713e-01	-2.728282749205810376e-01	3.972025070079154840e+00	7.058378700246795745e+01	1.262879936099076033e+09	4.948550145380785636e+00	2.243814510155320185e+00	1.566483721074922453e-01
5.702964047827858707e-01	6.822559718552049901e+01	1.159332910666423459e+03	3.610759586450411263e+01	4.130141781929084210e+00	4.680409256190180400e+01	1.815323231805910709e+00	3.686048045524612604e+01	1.557554761533656018e+00	4.799091403222587870e-01	2.944450921041945435e+01	3.005846083848336647e+01	2.817305480626876024e-01	8.526838426975087426e-01	3.816713634703712898e+01	7.875482343022774945e-01	2.026521351090820877e-01	4.756489887853069476e+00	8.014071787767301780e-01	3.074634765478453602e+00	3.181308947631875106e-01	1.836606170038870278e-01	3.778846946483917613e+00	8.366457301714793005e+01	1.262879936104356527e+09	5.073367120878891967e+00	7.246830574956752979e-01	2.262930112527332671e-01
4.930544007658506089e+00	6.205563257179752412e+01	1.384105968842802895e+03	3.412834613616785617e+01	2.744515131505546712e+00	4.073237971494263121e+01	2.171768107798349945e+00	3.774234580890878021e+01	2.004707404556499650e+00	8.656095532458407682e-01	2.698774788916543699e+01	2.984559841758867549e+01	1.477268667092244137e-01	4.100240494311898076e-01	3.221003415420884153e+01	9.265931937451481470e-01	-7.966895061114366702e-04	3.883017057314736231e+00	4.460638191945996422e-01	2.379511025631588339e+00	8.637953257630675008e-01	9.809888747709143431e-01	2.551032982026917306e+00	7.847472552385141853e+01	1.262879936104597807e+09	4.089531237920517981e+00	1.506040965569579226e+00	2.645866663764522286e-01
4.151912368582930668e-01	5.974811994878425025e+01	1.241073927164280803e+03	3.086476596777890080e+01	4.379296330128976678e+00	4.692463692635929817e+01	5.924258643994838591e-01	2.718497270862872384e+01	1.641389103332972166e+00	7.790130579474732198e-01	2.488357108230375658e+01	2.191687445392705413e+01	5.492840768362482473e-01	5.735035204542950904e-01	3.783124549485719967e+01	5.793326169212813515e-01	-1.615052759708779095e-01	1.639732582489962898e+00	1.702742872551955000e-01	5.974646722250731123e+00	7.434694446696988868e-01	6.222535067201750980e-01	7.237298217871482864e-01	7.410960963498801846e+01	1.262879936106274843e+09	3.995449170163546171e+00	1.874037859124850547e+00	2.403672232450889401e-01
5.383131626381071122e+00	6.411614332320154119e+01	1.546109214902147187e+03	3.401616564261917119e+01	2.426789277357194852e+00	5.395205646897405671e+01	3.051846242934408426e+00	2.885016157526736791e+01	1.024858672823416139e+00	5.368286368953241183e-01	2.633969721055816393e+01	2.233951140619243603e+01	1.936961874572534215e-01	2.187920748673021776e-01	4.177663191700909806e+01	5.347370139979388259e-01	9.059912275164645756e-02	7.943592111358477315e-02	2.795872851420265759e-01	2.834995964982027772e-01	5.300137244092084643e-01	4.233453201045036529e-01	5.099632029882869233e+00	8.280221804424142817e+01	1.262879936107383966e+09	4.708352275104324747e+00	1.411286363989984194e+00	2.914410279926805125e-01
2.967926992641658046e+00	6.027793882960516925e+01	1.259909056888370287e+03	3.110595740236334095e+01	3.010310322661552185e+00	4.785094649510544684e+01	1.736905931303277972e+00	2.710982907399450781e+01	2.228848902676211718e+00	1.559694001248394246e-01	2.501312163996430371e+01	2.179972934107295046e+01	5.708414720927580399e-01	5.403020805280742689e-01	3.847820948853222234e+01	5.665473947681997080e-01	-1.168125205781314208e-01	3.615368944427747255e+00	5.426580617818600460e-01	2.575612606641021429e+00	2.364169220512166159e-01	7.396867107025820731e-01	3.923143860006359507e-01	7.496077556909995110e+01	1.262879936106066465e+09	4.253501457852316037e+00	1.475781741100775646e+00	2.435855808042891313e-01
9.627238173468821714e-01	6.118953631306459329e+01	1.272951182888604990e+03	3.227132378260597534e+01	6.848359940205326346e-01	4.622626628897357648e+01	6.641477150271296592e-01	3.000419667319652817e+01	1.088430237547996393e+00	3.844773370959650438e-01	2.590391376012468427e+01	2.408411034824739261e+01	7.167835745739873365e-01	2.545440937000185699e-01	3.710542596481719357e+01	6.490724664118823206e-01	-1.537362913134254425e-02	1.593189160906409052e+00	3.285272652777289082e-01	2.292086796874665211e+00	3.878396772574665974e-01	7.709450961698207649e-01	4.953822327651804081e+00	7.623046296217010820e+01	1.262879936105864763e+09	4.081637665846564289e+00	2.248829677672489868e+00	2.458088025402167254e-01
6.325191269239143210e-01	5.942377708488427857e+01	1.490717618349097620e+03	3.312830658810949558e+01	2.583162822147667459e+00	3.980631415885141422e+01	1.141713951337067101e+00	3.639425496986321917e+01	1.151199254869795352e+00	4.501528104997793572e-02	2.583457221384048097e+01	2.838146905236997952e+01	9.119717956824785476e-03	1.636265917022600158e-01	3.104230803251429549e+01	9.142834683117858630e-01	3.477214497994213747e-03	4.336604007629763835e+00	1.704787491261635646e-01	1.572828822106611568e+00	4.489711545363581774e-02	9.893637009617457512e-01	5.342875611996888985e+00	7.620056912871463339e+01	1.262879936104651690e+09	4.128517120398818463e+00	1.498323435391272218e+00	2.823245654658645964e-01
1.279152943053876612e+00	6.512332441478793044e+01	1.209453598982125868e+03	3.484047210505661241e+01	2.584112538012270477e+00	4.378331320675648186e+01	5.927456515377976798e-01	3.664032673375558602e+01	9.884251224094114940e-01	4.664199592089501856e-01	2.821219444109041063e+01	2.966963303714153355e+01	7.244429633930388190e-01	2.307777454520775873e+00	3.545369137764640044e+01	8.368559629265649447e-01	5.216683717287316085e-02	4.000882180055476134e+00	2.454748095811492892e+00	1.784758324056305412e+00	4.936323968809679386e-01	-5.437696422775259997e-01	5.777579926177158320e+00	8.042363994051206078e+01	1.262879936065836191e+09	1.115632520041607734e+00	2.105348910739698542e+00	2.349437112312067755e-01
7.722171564360778007e-01	6.131595986537895016e+01	1.062863201158090078e+03	3.223710995578409921e+01	4.550927440255952305e+00	3.881069115031190364e+01	1.462746140416401053e+00	3.534780290315931239e+01	1.275924011643795541e+00	5.025948288233788447e-02	2.665438889305685422e+01	2.922638184341596457e+01	1.225046091395913250e-01	8.966586715944808716e-01	3.208957802196298559e+01	9.107748884517156140e-01	-4.062092852181865658e-03	8.829589445758595501e-01	8.759688801990447304e-01	4.558187984075845023e+00	1.053436038248751483e-01	7.278190382536842140e-01	2.497214479539818566e+00	7.415849405347121603e+01	1.262879936107645750e+09	4.791604933786210552e+00	2.497414398167615790e+00	2.094484733874905913e-01
3.266454894591331204e+00	6.104105664795222452e+01	1.684009896649983830e+03	3.485698300646376424e+01	5.049172933662579688e+00	4.209323732995981260e+01	1.929397407880949711e+00	3.810607431377130183e+01	1.207073144168063328e+00	3.929432151077865698e-01	2.653024110389079482e+01	2.900317961768701736e+01	2.803842986025618933e-02	2.777909090898294853e+00	3.203787703026520717e+01	9.052778244416318509e-01	1.125181351641357658e-01	4.929040040027619973e+00	2.689127316404620771e+00	3.348070904382071777e+00	3.350170837015827296e-01	-5.086480693335246883e-01	6.201569297388846103e+00	8.019931164373110732e+01	1.262879936065613270e+09	1.231367324470546976e+00	1.020910059797277558e+00	3.138585084834305539e-01
2.179287615088544072e+00	6.502961614267405821e+01	1.443600414540014526e+03	3.601735226011996360e+01	3.743008919042813964e+00	4.360091318461352472e+01	1.067139482213800949e+00	3.928043865974991178e+01	9.159809304017908493e-01	8.166631927682385106e-01	2.825960894495668185e+01	3.081986226233481574e+01	7.591621508113824968e-01	3.533179734598746458e-01	3.420975388033923537e+01	9.009086230242471238e-01	1.996150297962375753e-01	2.264862227635731973e+00	2.931078869192991765e-01	5.116149076953725228e+00	8.158211584562617968e-01	8.284908130157231376e-02	3.346323845314406409e+00	8.288135184436343650e+01	1.262879936103046417e+09	5.115906729681945819e+00	1.616210950884339193e+00	2.745170087198874342e-01
9.357381572827048188e-01	6.702960892214871080e+01	1.266889837133914170e+03	3.575874710931186229e+01	2.419763584056252359e+00	4.838459410398847638e+01	1.083494726914551620e+00	3.505226034075140973e+01	1.628868972650734825e+00	3.668959708098832873e-01	2.872705173552114744e+01	2.815949040880978060e+01	4.612060021129227860e-01	8.418257143889782412e-01	3.887011851333894441e+01	7.244508503143969325e-01	1.858195898929626277e-01	5.213519155702833530e+00	8.978548950926217298e-01	5.601926904657814177e+00	3.186694000457019338e-01	8.241729228935039675e-01	1.616996559804477318e+00	8.343685444473987900e+01	1.262879936106999874e+09	4.704631410596256558e+00	3.865173586708397502e-01	2.447760890511430920e-01
2.172534590328128346e+00	6.111967091990150180e+01	1.285131567596556579e+03	3.278219552567282591e+01	2.579520906239180178e+00	4.363649276199392801e+01	1.465982637049360937e+00	3.263359959098511354e+01	1.960643665500168886e+00	6.270536237712240890e-01	2.627028420639810591e+01	2.615120562201517629e+01	9.667557179777392928e-01	2.726640251754306910e+00	3.496846529788631841e+01	7.478511109721447392e-01	-6.458404169011773555e-02	3.899540522506486973e+00	2.928413941897769934e+00	5.700320606233928444e-01	6.417339040418668095e-01	-1.034107512603775980e+00	1.602502529704735945e+00	7.627009235297904866e+01	1.262879936070541859e+09	6.965238658220087586e-01	1.309668225776140060e+00	2.478812664572828672e-01
2.135280721559738026e+00	6.865205966603788568e+01	7.855767979261875098e+02	3.192664570869294849e+01	2.305695537438564369e+00	5.400660318689914874e+01	2.870403235018090804e+00	2.559241013583445934e+01	1.776954824401457467e+00	2.832287613005565752e-01	2.753589390917299440e+01	2.207278198938712066e+01	8.617251595771144856e-01	2.424163501445452340e+00	4.657927767665075436e+01	4.738755749415958785e-01	1.989107709907372845e-02	2.693503613795687368e+00	2.596905849180128456e+00	2.891729985581681817e+00	3.609155319046200572e-01	-3.142264179944962432e-01	5.526736043157643330e+00	7.959901332273361163e+01	1.262879936097026587e+09	5.157276075725157227e+00	1.160760867580215017e+00	1.594555751123542808e-01
4.063741866876652509e+00	6.366265628021809420e+01	1.323864014259147098e+03	3.475124936492733241e+01	1.521967166046301223e+00	4.082474051175122298e+01	2.236818382860600529e+00	3.903668795211223852e+01	8.354078489517046124e-01	5.497429089694413351e-01	2.770244517512714566e+01	3.111864256895896119e+01	7.884832824699409271e-01	7.972186957929620899e-02	3.254401371125913300e+01	9.562017409731164985e-01	7.501271404817592969e-02	1.155724645726731836e+00	2.538613978078130828e-01	2.492860981102573703e+00	5.555409782554368014e-01	7.172977548687620164e-02	1.570880885774078584e+00	7.986142846386346150e+01	1.262879936102881432e+09	5.115470043869926542e+00	2.282536199576849167e+00	2.544470044156609823e-01
4.273399336934609494e+00	6.581699069002516467e+01	1.406680904645749933e+03	3.520954450027095106e+01	3.636175182677041651e+00	5.118142248222066115e+01	2.795591587009670587e+00	3.229849870237225673e+01	1.960523540593229086e+00	4.650371480327674112e-01	2.775980415039081350e+01	2.546468609733380362e+01	7.596698315060206319e-01	4.664003092637571957e-01	4.035230459269137526e+01	6.310590275913505742e-01	1.085596711028662537e-01	3.786018082631675163e+00	4.055086900008439965e-01	2.190222536934019359e+00	4.156859223616091170e-01	-1.833937611027094405e-01	2.083176800000589246e+00	8.347992118459291078e+01	1.262879936101897717e+09	4.814483565815670829e+00	6.881425126366517153e-01	2.683642978718658312e-01
1.596384836247579209e+00	5.973020363103527330e+01	1.291823517796441820e+03	3.235972390790299613e+01	5.967136287085060609e+00	4.014873370427542199e+01	8.210107038914435940e-01	3.445538389974539228e+01	2.117359395374131648e+00	5.583522488617204127e-02	2.590812626083462433e+01	2.758597196257661466e+01	3.389367828697004703e-01	2.758304299567631901e+00	3.214423166845865865e+01	8.581935398893104638e-01	-5.173925314926863805e-02	1.357857164752772405e+00	2.743413701466125953e+00	4.366940127509153946e+00	2.431379185359105743e-01	7.945927393626106561e-01	3.512630015918011495e+00	7.460411760402081427e+01	1.262879936103294373e+09	3.755126602204462927e+00	1.688612810719507529e-01	2.490183034510397297e-01
4.123453148293600989e+00	6.002191465045608965e+01	1.502453250543631384e+03	3.335705062370301732e+01	4.365879664791681769e+00	4.233768543587773081e+01	2.424962327020796060e+00	3.474615407292989744e+01	5.152153600998437000e-01	6.923526981978525563e-02	2.597371976130066429e+01	2.705535566840442385e+01	1.444500311693654171e-01	4.852369157533227839e-01	3.296655898205165869e+01	8.206909214617899018e-01	6.775301996035386354e-02	3.043201661088001053e+00	4.542938755502433645e-01	4.744869380211484078e+00	6.622367712810763030e-02	9.420394044658099153e-01	5.661769075261704032e+00	7.708383950880762825e+01	1.262879936106168747e+09	4.347867728850168589e+00	1.274765886724481989e+00	2.842615894163564860e-01
6.660070864764158216e-01	6.083835550995836172e+01	1.258239219635356221e+03	3.153872330289776116e+01	1.825028277945256683e+00	4.776586801282216044e+01	2.547904016421629336e+00	2.787449749768869012e+01	1.282494777188220469e+00	3.219655303253671219e-01	2.536693269105467508e+01	2.241975666008883294e+01	3.058442403417744454e-02	2.294493386109405786e-01	3.841859884986953233e+01	5.835651827829471117e-01	-4.475121590488175677e-02	3.912354219492457652e+00	3.656346044769564485e-01	1.222923993434268830e+00	3.128813733269724673e-01	-4.167329263037369280e-01	5.726268400221734112e+00	7.564036551051084700e+01	1.262879936068677187e+09	7.882265759460906906e-01	1.808907114242863434e+00	2.433006263315188877e-01
5.994732993397258625e+00	6.300527673049934663e+01	9.988538224995671726e+02	3.268306834767610525e+01	3.693294660800313878e+00	4.129740674257291033e+01	3.315541163154172022e-01	3.419071000118905346e+01	2.023756869390752833e+00	2.049826437457363815e-01	2.727854203380059417e+01	2.853687756643077478e+01	2.884761977969999003e-01	2.602917329082925946e+00	3.446839916406857895e+01	8.279142129750809431e-01	-1.904323140402715579e-03	2.051383298412312151e+00	2.585881990353714244e+00	3.485902364479346982e+00	2.090488118379819349e-01	-8.014208687936430486e-01	2.508830628917912531e+00	7.548811674376196379e+01	1.262879936072616816e+09	3.517690057622431254e-01	1.055355931672748104e+00	1.981237232979244367e-01
3.929755021228386713e+00	6.638842207549967611e+01	8.227864576570347026e+02	3.347503229145711146e+01	4.387147383497860709e+00	4.282245351636728969e+01	2.268059572379182764e+00	3.460714727435924942e+01	1.436296166943743957e+00	3.319262559167730081e-02	2.870161475793633343e+01	2.967229427268731001e+01	2.920851148452007218e-01	8.359492246972568541e-01	3.671612780281235899e+01	8.081542376158329377e-01	2.834014318865277215e-02	3.752217517007597980e+00	7.780334655166637470e-01	2.541033995441512872e+00	2.269327336725989464e-01	-1.223719086596493089e-01	1.388721025786874064e+00	7.742960079072653912e+01	1.262879936100506783e+09	5.101611783326724492e+00	9.394912165637492318e-01	1.663118111569271418e-01
4.321029688771373500e+00	6.500510771356087503e+01	1.312944043707639594e+03	3.429082629555796302e+01	5.485953507678431151e+00	5.013537203700122546e+01	2.380100293495339248e+00	3.129000241070025723e+01	6.067315605366415676e-01	3.658389923103898961e-02	2.737572743201151226e+01	2.498005063976179940e+01	3.701603678167618150e-01	2.695421740743715322e-01	4.002505707379906852e+01	6.241103065437992869e-01	1.272059930872868339e-01	3.879455019762885204e+00	2.513640533834996527e-01	4.196825137746831302e-01	1.232930111293440573e-01	-3.781820508931121871e-02	3.901347174996690370e+00	8.142537444770148625e+01	1.262879936103968143e+09	4.801563286090448912e+00	1.093398256435970550e+00	2.525996388852247976e-01
5.340929540943903930e-01	6.536141979708673944e+01	1.431617814095056474e+03	3.573716495047312947e+01	6.750851639078547795e-01	4.766758953059033388e+01	1.883189390892664239e+00	3.550635297770773491e+01	3.138309349288997407e-01	4.578781416908119239e-01	2.808369749278829985e+01	2.790231618764447319e+01	9.893552029057023356e-01	4.814499653384980427e-01	3.745910360944225914e+01	7.448741026630220086e-01	2.438339168310806881e-01	4.240504528271058504e+00	5.522130232760507074e-01	5.233874655583807822e+00	3.657276860289391252e-01	9.337900365311075923e-01	1.583403605690168803e+00	8.317394250829806879e+01	1.262879936106626272e+09	4.346023266660985485e+00	2.216386885768930171e+00	2.725234972941220080e-01
