mass_ratio	phi_2	phi_jl	geocent_time	theta_jn	chi_p	phi_1	chirp_mass_source	phase	mass_1	a_1	mass_2	phi_12	mass_2_source	iota	mass_1_source	ra	dec	chirp_mass	tilt_1	total_mass_source	psi	luminosity_distance	total_mass	a_2	chi_eff	tilt_2	redshift
6.225961650735167829e-01	3.783575427567036797e+00	2.986517649271657415e+00	1.266238148154785395e+09	2.164644545988635982e-01	2.934332430043250506e-01	3.469541646341225416e-01	3.365858320334177023e+01	7.094577606775032130e-02	7.622174800000000516e+01	4.830642097570062021e-01	4.745536799999999999e+01	3.436621262932914256e+00	3.067753757686004334e+01	2.171838161883556662e-01	4.927357298006743491e+01	6.039734499999999784e+00	1.075674500000000311e+00	5.206677518595969190e+01	6.528357817951523367e-01	7.995111055692747470e+01	1.432443704873606061e+00	3.245467300000000250e+03	1.236771159999999981e+02	7.493901000547025237e-01	-1.661532032323313063e-02	2.647153608711934059e+00	5.469092941734482460e-01
7.029512875726409149e-01	1.105062735372599469e+00	6.069922443805752188e+00	1.266238148154785395e+09	2.397625382076189027e+00	4.895703108043678031e-01	5.577592995312354418e+00	2.804697799035756134e+01	3.834479086953245019e+00	6.227749599999999930e+01	5.396171653997511308e-01	4.377804600000000335e+01	1.810655047239831283e+00	2.709546515411119216e+01	2.418168061471352104e+00	3.854529557471109769e+01	3.580919800000000208e+00	1.434685599999999950e-01	4.531540188143109305e+01	2.004882195640223852e+00	6.564076072882228630e+01	2.398651910755544847e-02	3.745293599999999969e+03	1.060555420000000026e+02	3.145311163734147014e-02	-1.283520672769066784e-01	1.182284225669819389e+00	6.156964182383696249e-01
8.762671282295997344e-01	6.384018681065857237e-01	1.102410269661758369e+00	1.266238148154785395e+09	1.034908905969285975e+00	5.849631369188901253e-01	5.862545469449429447e+00	2.842431943549589946e+01	3.908039295620211018e+00	6.323442500000000166e+01	3.088142862442618819e-01	5.541024800000000283e+01	1.059041705836742508e+00	3.057761563315679254e+01	8.471995473415103728e-01	3.489531291095612175e+01	3.909645799999999838e+00	4.740167299999999972e-01	5.150822117876975170e+01	1.455198063971016476e+00	6.547292854411291785e+01	2.311922532153835252e+00	5.252099599999999555e+03	1.186446729999999974e+02	7.305571641183181697e-01	1.433918006852473448e-01	1.197561478587645167e+00	8.121180102714085081e-01
9.277025983761619798e-01	4.680780735496515632e+00	4.256409279638773135e+00	1.266238148154785395e+09	2.181663311748510470e+00	6.869319434965925897e-01	2.932904614135836141e+00	2.874366296038728663e+01	2.965108153085903808e+00	5.596383699999999806e+01	2.467326667908754656e-01	5.191779700000000020e+01	1.747876121360680379e+00	3.180633490727131019e+01	2.374364317314326733e+00	3.428505532154882474e+01	3.943359599999999965e+00	5.481894999999999962e-01	4.691856710194693392e+01	2.070080225152452602e+00	6.609139022882014558e+01	2.965519693218189534e+00	3.868336999999999989e+03	1.078816340000000054e+02	8.469805818847494505e-01	-2.520956661383014774e-01	2.057968708107447142e+00	6.323099518181508616e-01
4.951413359569595274e-01	3.912587860541538731e-01	5.991648309426131469e+00	1.266238148154785395e+09	2.593339376928326612e+00	8.144665819996853573e-01	5.575598121849052013e+00	3.148862912262562830e+01	4.408255352324015774e+00	7.724067700000000514e+01	9.204416197414404532e-01	3.824505200000000116e+01	1.098845971384687648e+00	2.576213650692835344e+01	2.497191434817174205e+00	5.202986427529399549e+01	9.106104600000000104e-01	-4.168111500000000191e-01	4.674628821563990755e+01	2.055388497729104813e+00	7.779200078222234538e+01	9.406146520925523502e-01	2.806559499999999844e+03	1.154857290000000063e+02	1.766969234521240939e-01	-3.307097330387380740e-01	2.419807244996739826e+00	4.845450411193398810e-01
5.596257248936301609e-01	1.851758834965936629e+00	3.776031466196192010e+00	1.266238148154785395e+09	2.229979116865356659e+00	3.551431855168726281e-01	2.668170118820018644e+00	2.716823299741243503e+01	4.400102676740145213e+00	6.362795599999999752e+01	3.279318458991133944e-01	3.560784100000000052e+01	5.466774023325504217e+00	2.354098003997756905e+01	2.360243241147303994e+00	4.206557881957996159e+01	1.007427700000000037e+00	-5.845011599999999641e-01	4.109438601026642601e+01	2.046862277103055128e+00	6.560655885955753774e+01	1.068756329248067960e+00	3.002182500000000346e+03	9.923579700000000514e+01	7.527942448418024624e-01	-2.060299817837756009e-01	1.988874681929436727e+00	5.125895752653604198e-01
7.698029401518879933e-01	4.932937305164754704e+00	7.648930388981536321e-01	1.266238148154785395e+09	4.099757005139015864e-01	5.734921710960367847e-01	5.534716599241582990e+00	2.609612222794514835e+01	4.520023058184363229e+00	6.841809800000000052e+01	4.266824825899899198e-01	5.266845299999999952e+01	5.681406013102757058e+00	2.634588467752644192e+01	2.968069978040980827e-01	3.422419336606872520e+01	1.418301399999999823e+00	-8.714501099999998335e-01	5.216914914294795835e+01	2.747013659195709501e+00	6.057007804359517422e+01	3.139209324273680046e+00	6.778536099999999351e+03	1.210865510000000000e+02	8.354455955534684231e-01	-8.492161842086241863e-02	1.182323951287612473e+00	9.991149906204223052e-01
8.779591546443586969e-01	7.967248063705234529e-02	5.312703772956495207e+00	1.266238148154785395e+09	5.660322852081252076e-01	8.906258679570087933e-02	3.918004482086738793e+00	2.566554488739091511e+01	2.971253643133867861e+00	5.746518700000000024e+01	1.688705809338126307e-01	5.045208699999999880e+01	2.444853305729899784e+00	2.763614368589243497e+01	5.779534899617747579e-01	3.147771002750942770e+01	3.865916900000000211e+00	3.158423200000000097e-01	4.685459441369368250e+01	3.761110871809831835e-01	5.911385371340186623e+01	1.510561830201966771e+00	5.359258600000000115e+03	1.079172740000000061e+02	3.215022092459063896e-01	2.259646661568296966e-01	3.272506294694106366e-01	8.255834668334908200e-01
9.143201837999214154e-01	3.445010381234375085e+00	5.522392162726911025e+00	1.266238148154785395e+09	2.362781846558363430e+00	3.456905716630116476e-01	3.611801772405290212e+00	2.889310750840068209e+01	5.241432658605511108e+00	6.544333600000000217e+01	3.466412284834362034e-01	5.983616299999999910e+01	6.116393916008670217e+00	3.174216114065312766e+01	2.463496360389423767e+00	3.471667989295880830e+01	1.249559700000000051e+00	-7.593123999999999985e-01	5.446550040460207498e+01	1.496718867578347822e+00	6.645884103361193240e+01	1.269866781553082857e+00	5.837986099999999169e+03	1.252794990000000013e+02	1.948621115790321601e-01	1.112237468294685963e-02	1.595287330021555094e+00	8.850689697799452027e-01
5.779468679069836856e-01	9.534754258423081552e-01	4.732072664361119507e+00	1.266238148154785395e+09	1.818327524636016879e+00	1.845147969693952117e-01	5.239706425426675196e+00	3.431053107899604981e+01	2.412388646873369513e+00	7.182152600000000575e+01	2.041035298427248124e-01	4.150902599999999865e+01	1.996954307595220079e+00	3.018568817088585732e+01	1.902207019705829616e+00	5.222917511466472718e+01	1.423332700000000006e+00	-8.158118600000000553e-01	4.718119125094172972e+01	1.129094566491825269e+00	8.241486328555058094e+01	1.067671052506860896e+00	2.072681000000000040e+03	1.133305519999999973e+02	3.343817411432132292e-01	-5.841098646333027500e-02	2.760900402311171398e+00	3.751227325019382830e-01
5.790097499497783851e-01	1.395494576923398178e+00	3.297134659624709307e+00	1.266238148154785395e+09	2.925260315621617924e+00	4.231623681556302419e-01	4.904453022337895263e+00	2.387324936010110576e+01	4.728483759163397693e+00	6.118882800000000088e+01	7.240153682710739891e-02	3.542892800000000619e+01	2.774226861765088703e+00	2.102145863046219887e+01	2.918592191204632869e+00	3.630588022444446494e+01	1.828387200000000101e+00	-9.523077699999999979e-01	4.023524949307818588e+01	1.747309144668818703e+00	5.732733885490667802e+01	6.036448791615456333e-01	4.267033800000000156e+03	9.661775600000002839e+01	8.500985252194813713e-01	-1.243548669109224569e-01	1.953141022782661551e+00	6.853696321843213424e-01
8.912383754760434540e-01	1.701746370494779725e+00	2.092954473844018892e+00	1.266238148154785395e+09	1.189647390802556659e+00	7.572305831334994464e-01	6.215243954619039890e+00	2.811837332211457507e+01	3.770508227042000726e+00	5.740019999999999811e+01	1.585588847435945026e-01	5.115726099999999832e+01	1.769687723055325401e+00	3.050260974495161648e+01	1.008457062794100745e+00	3.422497345747599695e+01	3.899358900000000183e+00	5.319150700000000453e-01	4.715855380777465200e+01	2.249748472168576097e+00	6.472758320242760988e+01	1.796188602025121206e+00	4.204666300000000774e+03	1.085574610000000035e+02	8.639122942178373288e-01	-4.394053454374251960e-02	1.549404460416715645e+00	6.771437404127972348e-01
7.899400693350729918e-01	1.276810633152156704e+00	3.425707448151999124e+00	1.266238148154785395e+09	1.037849128417646760e+00	5.970647994996860011e-03	4.185381155832851974e+00	3.171548820374342625e+01	2.878162937972590818e+00	6.518432599999999866e+01	1.006599181429301826e-02	5.149171100000000223e+01	3.374614784498890518e+00	3.242475897694443887e+01	1.038060333528681101e+00	4.104711260467870204e+01	4.538509000000000349e+00	1.232686399999999960e+00	5.036536289976024960e+01	6.349664349991324119e-01	7.347187158162313381e+01	2.450140079582496799e+00	3.542413300000000163e+03	1.166760369999999938e+02	8.193296410371171679e-02	-3.150523820580049955e-02	3.058074279383826255e+00	5.880368158361045650e-01
4.638019186462876142e-01	2.849278105548776807e+00	4.203137254391442035e+00	1.266238148154785395e+09	2.740417703355520374e+00	7.320711892552630440e-01	3.498062627241109723e+00	3.111667229639567722e+01	2.223748469670128625e+00	7.400874300000000972e+01	7.322949175569344327e-01	3.432539699999999527e+01	5.634400785487252428e+00	2.469577302200269386e+01	2.901607471443341968e+00	5.324637960550700200e+01	2.912391899999999811e+00	-6.982630600000000465e-01	4.324999784137417436e+01	1.546076609000724300e+00	7.794215262750969941e+01	5.849797458188916721e-01	2.169109899999999925e+03	1.083341400000000050e+02	9.881997992261692954e-01	-2.560722157892548756e-01	2.600857037488724988e+00	3.899300487341614829e-01
6.105901397114940066e-01	2.497493730788923116e+00	1.292324020675719387e+00	1.266238148154785395e+09	1.583015493508556748e+00	5.917663129089281160e-01	2.366901776454461981e-01	3.421549769733243096e+01	3.929030309628657402e+00	7.183546400000000176e+01	5.974697216448867643e-01	4.386202600000000018e+01	2.260803553143478251e+00	3.089724691047819505e+01	1.340738943883505119e+00	5.060226967483826144e+01	4.118006399999999623e+00	7.662086900000000256e-01	4.857264642224099305e+01	1.709079832393014309e+00	8.149951658531644227e+01	2.593484549703578779e+00	2.365179700000000139e+03	1.156974899999999735e+02	5.715050854789709422e-01	-1.848775190228653387e-01	2.236082839077092821e+00	4.196095246636700749e-01
6.267899097042658463e-01	1.858483363866573868e+00	5.860203258103846125e+00	1.266238148154785395e+09	2.079660116879567422e+00	5.273655452492835849e-01	5.396401107131685748e+00	2.797436303623576492e+01	3.518287992212667969e+00	6.543276999999999077e+01	5.688795461210657267e-01	4.101259999999999906e+01	2.745267563914473463e+00	2.557851334778409580e+01	2.137365416771264126e+00	4.080875098939073808e+01	3.788412800000000136e+00	2.538289400000000029e-01	4.485410648618932328e+01	1.186399981629711942e+00	6.638726433717484099e+01	1.253481605380190600e-01	3.654796100000000479e+03	1.064453699999999969e+02	4.599330740796873096e-01	6.735229812260762339e-02	1.938990813633808319e+00	6.034004573433497942e-01
4.527712572776356748e-01	5.681782813634775664e+00	2.602998674582190919e+00	1.266238148154785395e+09	5.729713047399705994e-01	2.654896572073348060e-01	1.252354664484880864e+00	2.357933876617054736e+01	5.251184540487184194e+00	6.758513600000001986e+01	4.507597251133826921e-01	3.060060700000000011e+01	4.429428149149894800e+00	1.850642832378487412e+01	4.979691598081915083e-01	4.087368185661327402e+01	1.083033600000000041e+00	-6.223349500000000534e-01	3.898872685098873347e+01	2.511793261289299473e+00	5.938011018039814104e+01	1.532479979925692293e+00	4.026623900000000503e+03	9.818574300000000221e+01	5.722042504511394290e-01	-2.724397415402970979e-01	1.692734026006686099e+00	6.535123074327321424e-01
7.053976466623237407e-01	2.153885216903397293e-01	6.118773291835384320e+00	1.266238148154785395e+09	1.946260754365587209e+00	5.585858375511696394e-01	4.725684163746457500e-01	3.232044033820909590e+01	2.785078432961034522e+00	6.391220500000001437e+01	3.199073886073022233e-01	4.508351900000000256e+01	6.026005412495281099e+00	3.127634560664387209e+01	1.976807369601722764e+00	4.433860214112107911e+01	2.192933200000000138e+00	-8.433247600000000066e-01	4.658853704975327759e+01	2.246719720698316713e+00	7.561494774776494410e+01	4.067471220380476926e-01	2.511824999999999818e+03	1.089957239999999956e+02	8.722497171262524329e-01	-2.257587746394562611e-01	1.875972555484247906e+00	4.414573737931564712e-01
4.292529732184444113e-01	4.133063257481297548e+00	2.236068534850780942e+00	1.266238148154785395e+09	1.022783237239884430e-01	5.367463230448323852e-01	1.696908032609387718e+00	2.408145366243144281e+01	5.613962328948436387e+00	8.333444200000000990e+01	5.631161277198810655e-01	3.577155700000000138e+01	2.436155224871909386e+00	1.844122832454820582e+01	1.777979080458778616e-01	4.296121279319264374e+01	3.887529999999999930e+00	3.724571300000000251e-01	4.671224048464404177e+01	1.263555456267084764e+00	6.140244111774084246e+01	2.754191872139442943e+00	6.285454300000000330e+03	1.191059989999999971e+02	8.818843128842597245e-01	2.914745563768145198e-01	8.624145722143670145e-01	9.397599970270078540e-01
5.099454781689105598e-01	5.506950118354833279e+00	1.021835743474344360e+00	1.266238148154785395e+09	1.864887303340128311e+00	7.004630259650835855e-01	2.808820616213033361e+00	3.176701259940843869e+01	1.249210469775513310e+00	7.668726300000000151e+01	7.141701357917148441e-01	3.910632300000000328e+01	2.698129502141800806e+00	2.634984873923132653e+01	1.611680247934131893e+00	5.167189408924104299e+01	1.170572600000000074e+00	-6.677177600000000490e-01	4.714604124493262560e+01	1.374557843535920698e+00	7.802174282847236952e+01	3.396428531313766541e-01	2.803613400000000183e+03	1.157935860000000048e+02	7.891695253173591773e-01	-6.017990444171968795e-02	2.179515265438659810e+00	4.841194492997610843e-01
6.948110482309388658e-01	3.962946922350802037e+00	2.918395698429144813e-01	1.266238148154785395e+09	1.724314634876101815e+00	3.542956084825948926e-01	5.396764882082091930e+00	3.588433990073789204e+01	4.873675309257221144e+00	6.835823800000000006e+01	4.201419654622857158e-01	4.749605900000000247e+01	4.849367347448296783e+00	3.447274804723670627e+01	1.678105316460477114e+00	4.961456519007276000e+01	2.701224100000000128e+00	-9.293634899999999588e-01	4.944093005773936511e+01	1.003349370948833696e+00	8.408731323730945917e+01	6.149741622618285497e-01	2.089953300000000127e+03	1.158542970000000025e+02	6.027143608574165867e-01	2.841072420754520156e-01	9.140167043227875876e-01	3.777856913210963508e-01
6.971915358327643863e-01	1.437446802615101049e-01	2.146920939433444531e+00	1.266238148154785395e+09	9.192637612013971893e-01	5.827161429431033657e-01	8.136160347411216520e-01	2.744101182523431959e+01	5.163193590052689075e+00	7.231771100000000274e+01	1.251461606578651020e-01	5.041929600000000278e+01	5.613313952699975573e+00	2.640505854788700546e+01	7.547252854143132739e-01	3.787346402068311590e+01	4.166653600000000068e+00	8.125228799999998364e-01	5.239740314329675641e+01	5.946017640945229221e-01	6.427852256857012492e+01	2.341013102539292401e+00	6.036673800000000483e+03	1.227370070000000055e+02	9.598636135253231227e-01	-9.683141357766456014e-02	1.982843889620285127e+00	9.094559441541050226e-01
3.491950893925764854e-01	5.571763096453966391e+00	9.348456425572135853e-01	1.266238148154785395e+09	2.615094614329270595e+00	7.688727478628909484e-01	2.191022343813621376e+00	2.625356894731941182e+01	2.198176774987768756e+00	8.049415600000000381e+01	8.333129994204948598e-01	2.810816399999999859e+01	3.380740752640344571e+00	1.829913460854566765e+01	1.956942174455994721e+00	5.240375699548622634e+01	3.796321299999999788e+00	4.168069600000000041e-01	4.032647648878131719e+01	1.966644596439200088e+00	7.070289160403189044e+01	2.865737554414558907e+00	3.167948900000000322e+03	1.086023200000000060e+02	7.258181365871080315e-01	-4.231347912100936193e-01	2.966419416636252748e+00	5.360378838283166303e-01
4.370697492057660227e-01	6.229631115708542666e+00	3.049112916707823029e+00	1.266238148154785395e+09	9.354892565376256020e-01	3.332348615805190706e-01	1.651078197251839796e+00	2.882681325553300766e+01	5.585838776067109102e+00	7.863015699999998276e+01	1.393923941851328285e-01	3.436686300000000216e+01	4.578552918456702869e+00	2.225935130408899099e+01	9.297160749056692097e-01	5.092860200125544168e+01	3.762422200000000050e+00	8.302383099999999239e-02	4.450655943857177732e+01	1.786542015055496035e+00	7.318795330534445043e+01	1.290213898207628773e+00	3.224176699999999528e+03	1.129970200000000062e+02	9.143091417370531326e-01	7.949098554796817095e-02	1.201958210372483515e+00	5.439292246439764167e-01
