dec	chirp_mass	theta_jn	ra	a_1	mass_1_source	geocent_time	mass_2	chi_eff	mass_2_source	phi_12	phase	a_2	chirp_mass_source	mass_ratio	total_mass	mass_1	total_mass_source	chi_p	tilt_1	phi_1	tilt_2	iota	luminosity_distance	phi_2	phi_jl	psi	redshift
-1.115500200000000053e+00	2.945282279730987440e+01	2.726461916673511787e+00	9.815123900000000123e-01	1.413005820218644903e-01	3.259406617708902587e+01	1.126259462426434040e+09	3.288439900000000193e+01	-1.277964274643040854e-01	3.078803432148721697e+01	2.659407900002464409e+00	2.140654948320767914e-01	6.838990272269379611e-01	2.757521945735597768e+01	9.445901641792916470e-01	6.769780300000000750e+01	3.481340399999999846e+01	6.338210049857624995e+01	6.316874641459190309e-01	3.013932383751408928e+00	1.454033952716154765e+00	1.739333329878767653e+00	2.581557635368822545e+00	3.160117700000000127e+02	4.113441852718619174e+00	1.033450321510279935e+00	2.769438450779539540e+00	6.809024105347696865e-02
-1.160832400000000098e+00	3.237794567710156457e+01	2.413840007305396718e+00	2.460870700000000078e+00	1.746108958896282481e-01	3.422936589633948046e+01	1.126259462426434040e+09	3.687102900000000005e+01	4.188007981968936561e-02	3.363970936029780034e+01	1.371559799232079158e+00	2.452748025712562452e+00	3.457122324599291169e-02	2.954039287217091569e+01	9.827733724946176030e-01	7.438835499999997580e+01	3.751732599999999707e+01	6.786907525663725949e+01	1.649454116961105166e-01	1.236512685234453901e+00	4.719592603490197824e+00	7.107079699729104139e-01	2.450623886281015906e+00	4.544047500000000355e+02	6.091152402722276982e+00	4.182111770166523357e+00	8.679541956194772867e-01	9.605670504144922517e-02
-1.132727700000000004e+00	2.967119162241028363e+01	2.267175425996863503e+00	2.462781500000000179e+00	6.031819947850616259e-01	3.160518387461798540e+01	1.126259462426434040e+09	3.396636600000000072e+01	-1.927430284514032865e-01	3.138871166447073335e+01	1.032028620787035500e+00	5.683450353002684530e+00	4.758721721898094281e-01	2.741949134555919088e+01	9.931507372016558088e-01	6.816698099999999272e+01	3.420061499999999910e+01	6.299389553908871164e+01	5.747663671637220917e-01	1.878965583070861145e+00	4.658878300605958422e+00	2.010580088726194870e+00	2.038277643034474451e+00	3.848340499999999338e+02	5.690906921392993922e+00	1.311468809561185500e+00	1.413949926381607103e+00	8.212042479102285575e-02
-1.206422000000000105e+00	2.962047859546751383e+01	3.032007902664072940e+00	2.313341299999999823e+00	6.728950927196541976e-01	3.137328483545062952e+01	1.126259462426434040e+09	3.304606600000000327e+01	-1.161479449580428702e-01	2.958890784901275950e+01	2.492307117286695295e+00	2.761002069692978012e+00	7.511784112268532487e-01	2.652169282736841183e+01	9.431243175269428125e-01	6.808499499999999216e+01	3.503892899999999599e+01	6.096219268446338191e+01	6.981931815895010551e-01	1.790836914760167042e+00	3.005477091174784121e-01	1.682279970655671031e+00	2.933173711039867460e+00	5.603511200000000372e+02	2.792854826404173707e+00	7.726149180367116731e-01	4.337226418876047873e-01	1.168396673722646301e-01
-1.197848299999999977e+00	3.052013915275275480e+01	2.880531159750268966e+00	2.376180800000000204e+00	4.384879796232015736e-01	3.380620070239353936e+01	1.126259462426434040e+09	3.245804199999999895e+01	-1.072696359388258802e-01	2.894226490308198052e+01	5.066950251745638845e+00	2.333125792868635529e-01	5.855800614481628807e-01	2.721427103452186813e+01	8.561229686195650501e-01	7.037086899999999901e+01	3.791282700000000006e+01	6.274846560547551633e+01	4.835079435375638224e-01	2.270984236180108695e+00	5.373047466397748551e+00	1.403582232245626837e+00	2.695887341121105507e+00	5.843368900000000394e+02	4.156812410963800275e+00	1.918355572570457968e+00	1.049176001563256300e+00	1.214755344369622264e-01
-1.174397600000000041e+00	2.972912106713647873e+01	2.643909330229730958e+00	2.347328800000000104e+00	9.601702867893313620e-01	3.263394708223660245e+01	1.126259462426434040e+09	3.234000800000000453e+01	-1.146198902029204741e-01	2.924916475261002446e+01	1.633971671002599990e+00	1.198459768801540370e+00	6.497522837744633684e-01	2.688780905814755329e+01	8.962803267071237645e-01	6.842247799999999813e+01	3.608247000000000071e+01	6.188311183484662337e+01	5.652899133549111887e-01	2.512094438275236374e+00	2.590491315567264863e+00	2.855639582642223173e-01	2.519790652775764084e+00	5.031016599999999812e+02	4.224462986569864853e+00	7.177225382279081023e-01	1.609043184453324171e+00	1.056728721497652429e-01
-1.017345799999999967e+00	3.180757392313844534e+01	2.664285209957282241e+00	2.585415200000000358e+00	7.280796531502640168e-01	3.954584569267756677e+01	1.126259462426434040e+09	3.036858000000000146e+01	4.528625325520369699e-02	2.712751322764514583e+01	2.271087747628459219e+00	5.037407696740932472e+00	6.434739205775312776e-01	2.841293146861785957e+01	6.859763080668713764e-01	7.463917599999997776e+01	4.427059599999999762e+01	6.667335892032269840e+01	6.703351190427360162e-01	1.971749832629023258e+00	4.375551829475474719e+00	6.150463466626000519e-01	2.660446839266594310e+00	5.739719099999999798e+02	3.634542699243485941e-01	6.095329255288763015e+00	9.817173136237693498e-01	1.194752628136937223e-01
-1.016438699999999917e+00	3.027942640957616049e+01	2.691134133723414035e+00	2.636735200000000390e+00	2.943129320046549147e-01	3.336075494181525869e+01	1.126259462426434040e+09	3.227635999999999683e+01	-1.170898079711514550e-01	2.869493620914730059e+01	1.988549521838931300e+00	1.415946739552193856e+00	7.796743344044104740e-01	2.691958477574168995e+01	8.601404931991003533e-01	6.980088100000000395e+01	3.752452100000000002e+01	6.205569115096256638e+01	5.679428859350766912e-01	1.156826857020679000e+00	2.038573658109411824e+00	2.095902613496286815e+00	2.554236889214480222e+00	6.016696400000000722e+02	4.027123179948343790e+00	1.784236765794351420e+00	2.777438516292225490e+00	1.248103067645440767e-01
-1.220646799999999921e+00	2.943286389302730299e+01	2.775731787878084056e+00	2.402013000000000176e+00	8.112276486803163822e-01	3.124285919170813486e+01	1.126259462426434040e+09	3.279029500000000041e+01	-1.191149183810304713e-01	2.938207818584409736e+01	3.950622184354688038e+00	9.120638402013760138e-02	5.313464523484959789e-01	2.637361780789822063e+01	9.404413983225360374e-01	6.765721500000000788e+01	3.486692000000000036e+01	6.062493737755224288e+01	5.626798934010500686e-01	2.375096834514511812e+00	5.371434881515023463e+00	7.857168379394570135e-01	2.661934375035906797e+00	5.560021000000000413e+02	3.038871758690126157e+00	1.732405582201808514e+00	1.464191803978307727e+00	1.159964517349197366e-01
-8.761593399999998422e-01	2.968963725006904397e+01	2.785674272655322081e+00	2.626972000000000307e+00	6.084597709795247500e-01	3.247047195759530780e+01	1.126259462426434040e+09	3.234230000000000160e+01	-1.126495916534666214e-01	2.918513125055956081e+01	3.451225396038963833e+00	1.709011882877969901e+00	8.457521388063200529e-01	2.679141433740850786e+01	8.988206666251653543e-01	6.832534000000001129e+01	3.598304000000000258e+01	6.165560320815487216e+01	7.482751173330142169e-01	1.885753846664336875e+00	4.223364270516533736e+00	1.604235569043648502e+00	2.738053415645248734e+00	5.158761299999999892e+02	1.391404359375911781e+00	7.790411637705972892e-01	1.845419672042036385e+00	1.081773017340776910e-01
-1.199001100000000042e+00	3.050184004913848312e+01	2.887285746258522856e+00	2.362017499999999881e+00	9.555179404171862401e-02	3.221895308898137955e+01	1.126259462426434040e+09	3.416482899999999745e+01	-5.892257472719938938e-02	3.063023512626975275e+01	4.193642986850334431e+00	2.487102736278912207e+00	4.406209087215365861e-01	2.734620836208438632e+01	9.506899569851338105e-01	7.010170699999999044e+01	3.593687800000000010e+01	6.284918821525112520e+01	3.620836672959403257e-01	3.058103488308038242e-01	3.918920678080552111e+00	2.085078759128239145e+00	2.803811346971932572e+00	5.529056199999999990e+02	1.829378357751300754e+00	1.142300830704367831e+00	1.459799689974108361e+00	1.153955841069868871e-01
-1.084504999999999830e+00	3.055346565772564560e+01	2.866219976242724510e+00	2.641329400000000049e+00	7.859792184557071737e-01	3.184306047404285778e+01	1.126259462426434040e+09	3.432182699999999897e+01	-9.317558160182745630e-02	3.044942915653157911e+01	3.353903527445607047e+00	2.820980596351704506e+00	5.405398553226893332e-01	2.710623732330559221e+01	9.562343789584135667e-01	7.021451999999999316e+01	3.589269300000000129e+01	6.229248963057442978e+01	6.562075747950478766e-01	2.153656545487629081e+00	2.269152574925062282e+00	1.065201412435262007e+00	2.797563024796492659e+00	6.139986900000000105e+02	5.623056102370668441e+00	1.577837796200309173e+00	5.788748133638579318e-01	1.271747271044575966e-01
-1.279812699999999914e+00	3.185150406745699669e+01	2.579619102329460567e+00	1.366782800000000186e+00	7.417761192000682860e-03	3.408794636924385202e+01	1.126259462426434040e+09	3.598778899999999936e+01	-4.881645419140019995e-03	3.297732746590844499e+01	4.899412119555812239e+00	5.917579528444093739e+00	7.155740256827948509e-02	2.918705230583196553e+01	9.674190140026307505e-01	7.318758400000000108e+01	3.719979500000000172e+01	6.706527383515229701e+01	6.878043882496608086e-02	2.414331907460980808e+00	5.198958995380322357e+00	1.629524606338647930e+00	2.573267861663682154e+00	4.304688300000000254e+02	3.815185807756549252e+00	3.532573651720242736e-01	2.725803350292073102e+00	9.128882676146909958e-02
-1.216348100000000265e+00	3.078643465673650681e+01	2.628114374114396856e+00	2.460353099999999849e+00	5.484068875796840326e-01	3.473379714836415388e+01	1.126259462426434040e+09	3.227775599999999656e+01	-1.122249934775404988e-02	2.888625436653715539e+01	2.131647360089569787e+00	2.831017359865974470e+00	6.086516209294935420e-01	2.755162975187202790e+01	8.316468897181198416e-01	7.108960799999999836e+01	3.881185200000000179e+01	6.362005151490131283e+01	3.768467831118779143e-01	2.384011184729391442e+00	4.604114343745919768e-01	7.280212613103597130e-01	2.548517630941692147e+00	5.632891099999999369e+02	2.592058794464161764e+00	8.540618839848173049e-01	1.566823689880637804e+00	1.174088405657632561e-01
-1.227156799999999937e+00	3.069100725300146593e+01	2.750082960762684436e+00	1.154698500000000072e+00	4.842125812707079868e-01	3.324589104012402174e+01	1.126259462426434040e+09	3.458983599999999825e+01	-7.495219921104287475e-02	3.200140873195356761e+01	3.136688721776400790e+00	2.823491236971237495e+00	8.625799576972582594e-01	2.839433721219873519e+01	9.625673348123380269e-01	7.052481399999997791e+01	3.593497800000000097e+01	6.524729977207756804e+01	6.973218001565627544e-01	9.087914048549492474e-01	3.704789044118658836e+00	2.136071395281588181e+00	2.739006682443548613e+00	3.787235699999999383e+02	5.582924587154733942e-01	4.829444619043053721e-02	2.060395269631100312e+00	8.088479134550945193e-02
-1.017577900000000035e+00	3.158927839434608487e+01	2.953648734686514121e+00	2.610962100000000063e+00	9.292454118464189561e-01	3.754378996048915695e+01	1.126259462426434040e+09	3.135110299999999839e+01	1.330886539191439115e-02	2.790272949204480568e+01	5.962270206752999790e+00	2.132817790989767204e+00	4.778793165109089247e-01	2.811470747572531437e+01	7.432049220765793995e-01	7.353476200000000063e+01	4.218365900000000579e+01	6.544651945253396264e+01	8.742215788642212493e-01	1.916649578224053130e+00	2.594126927770671998e+00	3.101763084398564407e-01	2.635126770595808132e+00	5.952961000000000240e+02	2.273211827344084668e+00	1.539194607962820482e+00	2.117469182203935762e+00	1.235855262453209036e-01
-1.205284100000000080e+00	3.004031226935357424e+01	2.306371876877304050e+00	2.179265099999999844e+00	2.342796432038419807e-01	3.911721561146492832e+01	1.126259462426434040e+09	2.846848299999999909e+01	-5.624028122287736547e-02	2.642125568612535957e+01	2.128070591140828416e+00	4.674598270370384334e+00	2.408939137364927725e-03	2.788005147164460951e+01	6.754380462187475898e-01	7.061666099999999346e+01	4.214817800000000148e+01	6.553847129759027723e+01	2.151262965654990034e-01	1.977964864631761133e+00	4.800325394813373947e-01	2.670432224384342135e+00	2.232820223115562275e+00	3.619554299999999785e+02	2.608103130622168919e+00	2.045601427444201814e+00	1.334351001976717299e+00	7.748410363969578107e-02
-1.189686599999999927e+00	3.041595512583734262e+01	2.912153116628797722e+00	2.388793000000000166e+00	9.568303483909258722e-02	3.298286106071915214e+01	1.126259462426434040e+09	3.297074899999999786e+01	-5.320455192874691541e-02	2.935187293484833404e+01	4.270083326655209177e+00	2.305236541140287976e+00	4.383451978017981476e-01	2.707749375198078212e+01	8.899128817482987452e-01	7.002016100000000165e+01	3.704941199999999668e+01	6.233473399556749683e+01	3.810289550560492788e-01	2.183529900612201313e+00	5.365487765329721270e+00	1.687764659831123781e+00	2.892009783774137421e+00	5.937743799999999510e+02	3.352385784805344660e+00	3.107658468520700712e+00	1.620479021239713102e+00	1.232928499378693338e-01
-1.142484800000000078e+00	3.163494303932867879e+01	2.881669844694553007e+00	2.498536000000000090e+00	8.287558478677724549e-01	3.492935737744357994e+01	1.126259462426434040e+09	3.384637800000000141e+01	-2.536057964724800027e-03	3.027083007752941768e+01	2.274003059003845806e+00	3.032283670874661219e+00	3.493761515923152206e-01	2.829301218747366065e+01	8.666300313064875249e-01	7.290154200000000628e+01	3.905516399999999777e+01	6.520018745497300472e+01	8.137872629140679992e-01	1.761144148592635128e+00	2.389943524021816756e+00	1.044613154063717575e+00	2.823739052221986068e+00	5.669554699999999912e+02	4.663946583025661674e+00	3.191768894890206987e+00	2.890650510230366788e+00	1.181185951397076411e-01
-1.183399799999999891e+00	3.210674520729288872e+01	2.387414543389244415e+00	2.368800400000000028e+00	4.952088378860655671e-01	3.727417485543936237e+01	1.126259462426434040e+09	3.334114500000000447e+01	5.524910486741074767e-02	3.039928898149027958e+01	1.765666947294592504e+00	4.655245166054564621e+00	9.323650743802995855e-01	2.927380645780384683e+01	8.155590056490318318e-01	7.422248499999999183e+01	4.088134000000000157e+01	6.767346383692962775e+01	6.484107147555476791e-01	2.132800008064287933e+00	9.079120172601609084e-01	1.071333192867342410e+00	2.464360866547181672e+00	4.580169799999999896e+02	2.673578964554753412e+00	3.659593598079566412e+00	9.706545574120559738e-01	9.677384297708342686e-02
-1.203922299999999890e+00	3.083211951267135476e+01	2.686501382829458606e+00	2.430160900000000179e+00	6.851474230250305109e-01	3.560810630571454283e+01	1.126259462426434040e+09	3.183333199999999863e+01	-6.580896385025170048e-02	2.870028928606462060e+01	2.332435454923749596e+00	3.609118086015580928e+00	5.496450552453121391e-02	2.779761632606306065e+01	8.060043698942416235e-01	7.132856699999997829e+01	3.949523500000000098e+01	6.430839559177914566e+01	6.732530139593742025e-01	1.757401947375179851e+00	6.128062432809071147e+00	1.383241203969641786e+00	2.655143729979628109e+00	5.209201799999999594e+02	2.177312580553234511e+00	6.229296541996664160e+00	1.168556330188370795e+00	1.091641510197816772e-01
-1.094737199999999966e+00	2.897265148561228898e+01	2.931917149842789172e+00	2.534069800000000150e+00	4.778314405998161374e-01	3.013146696719298845e+01	1.126259462426434040e+09	3.292557500000000203e+01	-1.644096023133673479e-01	2.949093241430599122e+01	1.473618899659532300e+00	3.829668572324479214e+00	3.088816796169731038e-01	2.595035946450241227e+01	9.787420057050522093e-01	6.656628399999999601e+01	3.364070900000000108e+01	5.962239938149897256e+01	3.388775723286716057e-01	2.353231273547852886e+00	1.311702743072387989e+00	1.532578664143555702e+00	2.907547754106456495e+00	5.584148900000000140e+02	2.785321642731920733e+00	3.241103940025600760e+00	2.494627910833323803e+00	1.164643605513087238e-01
-1.270264099999999896e+00	3.059191490965826432e+01	2.903173789405002925e+00	2.023026100000000049e+00	4.049155061277464607e-01	3.428002428706398064e+01	1.126259462426434040e+09	3.246601100000000173e+01	-2.283300749953710070e-03	2.922274569542409850e+01	2.955051834157392587e+00	8.399348142001266115e-01	3.908327003415472123e-01	2.753586665577721604e+01	8.524715575085426433e-01	7.055057899999999904e+01	3.808456799999999731e+01	6.350276998248807558e+01	3.946875672118529410e-01	1.796036207821458230e+00	1.472132900712027848e+00	1.309082569782449967e+00	2.922866073338656001e+00	5.302386799999999312e+02	4.427184734869420879e+00	5.691507790833968627e+00	1.013903000562267120e+00	1.109842770552445096e-01
-1.139917099999999905e+00	3.093727130892965249e+01	2.763478035474907557e+00	9.692728000000000455e-01	6.462110444827692257e-01	3.724122627946119479e+01	1.126259462426434040e+09	3.140075099999999964e+01	2.426861272384363971e-02	2.898460154377048070e+01	5.369893213350275474e+00	4.268516845960443007e+00	7.341323987815895347e-01	2.855678457310936835e+01	7.782934247725267207e-01	7.174639700000000175e+01	4.034564600000000212e+01	6.622582782323166839e+01	4.865809370956841740e-01	2.289020840243028321e+00	4.780369284350264536e+00	6.097784885664149224e-01	2.939615222931594385e+00	3.909723599999999806e+02	3.867077190520953778e+00	5.148618047151765076e+00	1.629026886571734778e+00	8.335976096068896390e-02
