a_1	a_2	chi_eff	chi_p	chirp_mass	dec	geocent_time	luminosity_distance	mass_1	mass_2	mass_ratio	phase	phi_1	phi_12	phi_2	phi_jl	psi	ra	theta_jn	tilt_1	tilt_2	total_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
6.743833213084451383e-01	6.495072491720977892e-01	-2.991670761055973196e-02	6.539858275430506795e-01	5.471949831532962349e+01	-4.186657857792972504e-01	1.268903511296121359e+09	9.643965820786008408e+03	1.225299954035352812e+02	3.474402170550776958e+01	2.835552355248461831e-01	7.196020570951133788e-01	5.304708050281713660e+00	6.077923488601406632e-01	5.912500399141854324e+00	2.518496655160092690e+00	4.674661655697898155e-01	2.732748532341837233e+00	1.193432091245786530e+00	1.817372300821224140e+00	8.158213889536610752e-01	1.572740171090430579e+02	5.260254967518860525e+01	1.491572836235552657e+01	6.751827803754413537e+01	2.349126937329891973e+01	8.864749079954383770e-01	1.329354682617786221e+00
6.126540146477110760e-01	2.621891300428137381e-02	5.025110622776863822e-01	2.962993541505856143e-01	8.321134360749968550e+01	1.389040636007665697e-02	1.268903511235695601e+09	4.864969428671248352e+03	4.376421713820204786e+02	2.809079652799212923e+01	6.418667661593220608e-02	4.387152190035889632e+00	4.338748398498343484e+00	4.977878593000569118e+00	3.033441684319328147e+00	5.261332470078230905e+00	1.592716432544450500e+00	4.637341537972723415e+00	2.305926915178170056e+00	5.048000471397591227e-01	2.636591629562594630e+00	4.657329679100126327e+02	2.482409022844052799e+02	1.593375851777634900e+01	2.641746608021816201e+02	4.719942539402185133e+01	2.611489467702535094e+00	7.629736572606453660e-01
6.720874951067412617e-01	4.619522042408386597e-01	3.749663888647146170e-01	3.214432685488453623e-01	1.155684904436098037e+02	-8.465086808794985984e-01	1.268903511251526117e+09	1.246557023827558442e+04	1.632180105162198913e+02	1.088582083532394478e+02	6.669497318889424653e-01	3.573422657223826349e+00	8.075673520801016636e-01	3.127173750999757917e+00	3.934741103079858693e+00	1.263161154203691350e+00	9.433324868739930702e-01	4.651722261865550934e+00	1.689039784704495339e+00	4.986904905558490197e-01	1.457550397292426192e+00	2.720762188694593533e+02	6.189008979781581132e+01	4.127757879723582590e+01	1.031676685950516514e+02	4.382202814953586767e+01	1.645806410904455674e+00	1.637223682328218022e+00
4.491082789838176659e-01	6.514784599303210522e-01	1.968677641955614982e-02	4.471628801638701245e-01	1.163924443802940800e+02	-1.262822056179428998e+00	1.268903511360598803e+09	1.446291692536550545e+04	5.929222675366694375e+02	4.018235463137460783e+01	6.777002118391432794e-02	4.564295771402771429e+00	1.896137399345940722e-01	3.081611702770789663e+00	3.271225442705383291e+00	1.577982921348911827e+00	2.058576894647497380e+00	5.249555930896939060e+00	1.282848394296790762e+00	1.477685392349024518e+00	2.059694843643046003e+00	6.331046221680439885e+02	2.081906104451906288e+02	1.410908208016262577e+01	2.222996925253532368e+02	4.086845000342763967e+01	1.653465261681863196e-01	1.847977948038945106e+00
4.742893046383656053e-01	7.722503711235145785e-01	1.368654069311906196e-01	4.390898801413506414e-01	8.464623427097762942e+01	1.193160177024034763e+00	1.268903511338058949e+09	5.843499904755941316e+03	3.015212237210261605e+02	3.774641060917896596e+01	1.251865793835552632e-01	3.108917005257512578e+00	2.350044144857852402e-01	4.056803495660117775e+00	4.291807910145903016e+00	1.500970587392624678e+00	5.236003589200829422e-01	6.086711331908119860e+00	6.923312481448752331e-01	1.183106541414594037e+00	1.835647229689012283e+00	3.392676343302051123e+02	1.598947577619937590e+02	2.001667778558617172e+01	1.799114355475799414e+02	4.488735140165569248e+01	4.529013874163584363e-02	8.857480253970925199e-01
3.986659990528514386e-01	1.511337039354661849e-01	1.386978095647207754e-01	1.920484518048204692e-01	6.365312550553758086e+01	9.525755886789125659e-01	1.268903511282972097e+09	1.649982450344489916e+04	8.524794957531221939e+01	6.300078236000899068e+01	7.390298848695593392e-01	3.057632737331747563e+00	5.513812985668461231e+00	1.476923384001912032e+00	7.075510624907872526e-01	5.444015567662176203e+00	1.411597817907763064e+00	4.815685827752211878e+00	2.615772697070335884e+00	5.026251758414100879e-01	2.889418171579114070e+00	1.482487319353212172e+02	2.787515269001979945e+01	2.060057088322671959e+01	4.847572357324651904e+01	2.081387999949857104e+01	2.666473585216751374e+00	2.058205654451310984e+00
3.646206313237914665e-01	4.368788943055704199e-01	-1.061621143781013750e-02	4.119648302987044541e-01	1.757510912790136715e+01	-7.028250843343841758e-01	1.268903511268117905e+09	4.206554792078438368e+03	2.071452607590665096e+01	1.967841999953564169e+01	9.499816663642564052e-01	1.736091273539124014e-01	4.944389347088704589e+00	1.323926178003609344e+00	6.268315525092313933e+00	2.772684007300303843e+00	1.821217732315636217e+00	6.561900360117292053e-01	2.294155539593089710e+00	1.641724119809766069e+00	1.558414548020683910e+00	4.039294607544229621e+01	1.234923687415757776e+01	1.173154862403913690e+01	2.408078549819671821e+01	1.047763221394981592e+01	2.239023102634221996e+00	6.773932095556896016e-01
5.731094295885238443e-01	9.091635560420049389e-01	-1.806273740716378418e-01	7.994581961435570649e-01	9.367521247473526103e+01	-9.924468652085973730e-01	1.268903511267106056e+09	1.174433041544670414e+04	1.129355997328607941e+02	1.025726517854431563e+02	9.082402008584513631e-01	4.658613193665798846e+00	4.325173999922044210e+00	1.482233631221924419e+00	5.807407631143968629e+00	7.637889086177073183e-01	2.519090717033232618e+00	2.399118034023999257e-01	1.397805709812958375e+00	2.639937497177730741e+00	1.378493590633130372e+00	2.155082515183039504e+02	4.411911699447002633e+01	4.007075568075497785e+01	8.418987267522500417e+01	3.659490602104754942e+01	1.184119256095592432e+00	1.559788305532414432e+00
9.772541759108755999e-01	2.619978285414063454e-02	1.909056232393167296e-01	8.968190033354557222e-01	6.423960461781669551e+01	-1.173572322775350063e+00	1.268903511247488022e+09	8.597911659998020696e+03	7.437720596822047980e+01	7.321216832937520280e+01	9.843360929779606527e-01	1.174932169282492556e+00	1.575538214912138635e+00	4.575120208262889676e+00	6.150658423175027423e+00	6.053470856958393043e+00	3.117964036906100578e+00	7.113497323604391909e-01	8.432722040482999448e-01	1.162233332539935660e+00	1.945272705409003322e+00	1.475893742975956684e+02	3.363510257863442376e+01	3.310824545916593564e+01	6.674334803780035941e+01	2.905064344383140451e+01	9.197820923455242159e-01	1.211297135019475668e+00
6.753996536606873269e-01	2.112528455062038790e-01	-1.039881840806592961e-01	6.669235328148008790e-01	1.162771807494569316e+02	4.356472468630372408e-01	1.268903511301479101e+09	1.324193030620613717e+04	5.971862332860076776e+02	3.991322121282682645e+01	6.683546771198151104e-02	1.598371901284196595e+00	4.614388869978927055e+00	3.949069491032436430e-01	5.009295819082170809e+00	2.983210988866038083e+00	1.967003199874158836e+00	6.254640266070893517e+00	1.624498662661194581e+00	1.729390925188606154e+00	1.878181993979196385e+00	6.370994544988344614e+02	2.195739407871751894e+02	1.467532702987378812e+01	2.342492678170489455e+02	4.275289244411176526e+01	1.418824851150724875e+00	1.719750035660370102e+00
8.045853575243435696e-01	7.408424255283267978e-01	-1.067081250906565110e-01	6.210870306475673175e-01	1.706956610384073514e+01	6.397391910225707079e-01	1.268903511308281660e+09	3.563736272737676245e+03	2.091342859210582716e+01	1.839873080412599649e+01	8.797567899063164498e-01	1.676010046931592168e+00	5.178326045821860291e+00	3.373666413251875940e-02	5.212062709954378370e+00	3.561376413348139813e+00	1.263076346767502356e+00	3.859590692694517600e+00	9.113214955060373601e-01	2.259714329525158938e+00	1.073555709939121527e+00	3.931215939623182010e+01	1.314516284836362203e+01	1.156454627027215132e+01	2.470970911863577157e+01	1.072909806240912545e+01	1.047883022991075386e+00	5.909600233449551210e-01
4.574601102984359180e-01	1.138234126938534874e-01	7.364912470408802037e-02	4.490354598462449331e-01	1.547688283121004282e+01	3.375297540886426084e-01	1.268903511304667473e+09	2.173467732406299547e+03	4.380724827039868785e+01	8.189391036610780716e+00	1.869414619713626879e-01	5.788751625096007380e+00	1.177499668408978906e-01	1.023661030533830507e+00	1.141410997374727287e+00	4.020876789262816331e+00	2.444375943385665106e+00	3.521335829451025745e+00	2.694697219319081682e+00	1.378583178503514084e+00	1.569490134884460097e+00	5.199663930700946679e+01	3.150250201931213923e+01	5.889123783246017041e+00	3.739162580255815982e+01	1.112967720851585263e+01	2.841612054957018962e+00	3.905958404047812915e-01
9.338212849667372195e-01	6.615062201044706880e-01	7.923618874140555546e-01	1.295284501908073316e-01	2.255130032108700178e+01	-9.645607754178864290e-01	1.268903511275866985e+09	4.519091007487683783e+03	5.386761274728278437e+01	1.360395495989785886e+01	2.525442332802111389e-01	2.707346810322366792e+00	1.630059390095826011e+00	4.683612163533478423e+00	3.048624644971820175e-02	8.184969101680156234e-01	1.841512520562972322e+00	1.075594278039396556e+00	2.424078287075739357e+00	1.214811501543890948e-01	1.167720301071373701e+00	6.747156770718063967e+01	3.134840127574804214e+01	7.916857964744182574e+00	3.926525924049222027e+01	1.312378952213732930e+01	2.379202939073580492e+00	7.183527885026851356e-01
5.733109120304807904e-01	7.693665600494484780e-01	6.921962470218036290e-02	5.628936149184285975e-01	1.804295815665804881e+01	-9.672226194224400331e-01	1.268903511268788099e+09	1.906576257428091594e+03	2.443212005448680912e+01	1.767393566488297552e+01	7.233893589859495821e-01	4.677121304382143130e+00	1.339191234473702252e-02	2.633400363593734639e+00	2.646792275938471661e+00	2.283556135983355162e+00	1.705055497469771142e+00	8.799217081629180370e-01	1.368627823035093893e+00	1.379873775047893991e+00	1.551932347985387040e+00	4.210605571936978464e+01	1.810772800245477043e+01	1.309893775238768576e+01	3.120666575484245797e+01	1.337243669120057099e+01	1.305991115479860021e+00	3.492648029158971767e-01
5.553203808724129775e-01	6.392480899240280401e-01	1.001330252997836567e-01	4.335268730734808673e-01	5.387588830666117445e+01	-1.077360486722540589e+00	1.268903511259861708e+09	3.719453174266132919e+03	6.936414381973861509e+01	5.535648021554430898e+01	7.980561305478376388e-01	3.664723809119147191e+00	2.779346764641239531e+00	5.292961651892042596e+00	1.789123109353695895e+00	2.753057512961603503e+00	1.445745026349406270e+00	1.422382580030578936e+00	1.332107766308122887e+00	7.000984684948964309e-01	2.070954204216497008e+00	1.247206240352829241e+02	4.302473546164004858e+01	3.433615390036079162e+01	7.736088936200084731e+01	3.341778207742171958e+01	1.258953094162089892e+00	6.121922209511833080e-01
1.189148579262267746e-01	8.034821921345229878e-01	-1.029918675487544594e-01	9.058035952047251149e-02	1.504139009123742099e+01	7.717081116487040093e-01	1.268903511285562277e+09	2.482583107940041373e+03	9.833530956617471475e+01	4.364763523998337114e+00	4.438653361904627836e-02	4.971739344360510238e+00	5.844907062066979186e+00	3.749582483862925475e+00	3.311304238750318873e+00	4.641805287146678616e-01	1.057674758412413984e+00	3.680438948280105649e+00	2.979579289743847337e+00	2.275622030465133339e+00	2.597739075775218787e+00	1.027000730901730492e+02	6.842509014632923936e+01	3.037152564166314850e+00	7.146224271049554488e+01	1.046631649871827996e+01	2.234392018863254670e+00	4.371235661638374070e-01
9.724525711286169383e-01	8.051945778598456060e-01	4.033473555251001486e-01	6.413895657575519049e-01	7.558852313244079824e+01	1.826081891557589376e-01	1.268903511299006462e+09	6.970079752405230465e+03	1.473125801701398245e+02	5.373893391889064475e+01	3.647952799199120633e-01	6.499132466769520500e-01	4.132286517090205002e+00	4.383555526019807580e+00	2.232656735930426350e+00	1.107353441556150564e+00	1.321246693955126617e+00	2.217448051161817091e+00	3.092706554792897133e+00	7.202315201538782574e-01	2.232386804430339211e+00	2.010515140890304622e+02	7.285721185368169017e+01	2.657796699234814497e+01	9.943517884602982804e+01	3.738424129973563481e+01	2.767126871904720620e+00	1.021935460088508885e+00
4.291588587757769191e-02	1.135215674451217488e-01	-2.393747816099011869e-02	5.275206778940068342e-02	4.997546676290993872e+01	-1.136403265878844770e+00	1.268903511255403519e+09	3.730183158416929473e+03	8.061045190415282491e+01	4.176019246306410082e+01	5.180493531126418860e-01	4.315079084168200296e+00	4.288441574143320167e-02	4.714835888722565649e+00	4.757720304463997962e+00	4.991348695656134260e-01	2.646148449165797611e+00	1.688432642231099123e+00	1.842852411931331869e+00	2.201251504573166429e+00	1.759620269456237063e+00	1.223706443672169257e+02	4.995541417271974183e+01	2.587936999665156534e+01	7.583478416937130362e+01	3.097048933039836527e+01	1.830449012405508613e+00	6.136479546630113635e-01
2.701781018141881097e-01	2.181604342712590849e-01	6.263066033744671413e-02	2.346195614951807062e-01	1.739365239563592525e+01	-9.018809648897208042e-01	1.268903511270344257e+09	2.177492599713044001e+03	2.504722968083761003e+01	1.609343346185386991e+01	6.425234912971694579e-01	9.726329546789078684e-01	1.191131611731991669e+00	5.724158774102343195e+00	6.321050786547486311e-01	5.178351084362859069e+00	3.594295709374482894e-02	7.740194616432276575e-01	1.053723222786537184e+00	1.051943302644102740e+00	1.794561527570967208e+00	4.114066314269147995e+01	1.800391064076981706e+01	1.156793552190968200e+01	2.957184616267949551e+01	1.250253091611242695e+01	1.144118515971147554e+00	3.912105086834976597e-01
9.034013050575445680e-01	1.578000277131980933e-01	2.304513601546940293e-01	6.850077907976799274e-01	4.316250758073510951e+01	4.951992885393481370e-01	1.268903511288263321e+09	5.207255604935668089e+03	5.113612766165821455e+01	4.808170424814959176e+01	9.402687776102603978e-01	9.394389458107619273e-01	1.436614156386159635e+00	4.205655887642095081e+00	5.642270044028254716e+00	5.394786081083104534e+00	4.400220738186686464e-01	2.447368485738159904e+00	2.063540238910572810e+00	8.606310802360516155e-01	2.843780394396200339e+00	9.921783190980781342e+01	2.830727735230214392e+01	2.661644907352374645e+01	5.492372642582589748e+01	2.389334369220972576e+01	2.190873103120188681e+00	8.064657729260376051e-01
8.256456355836266914e-01	1.291785590348694668e-01	-1.444377483737198375e-02	8.253185663770423730e-01	6.355794016133740598e+01	-1.238861025632084889e+00	1.268903511256323814e+09	4.002891661183617998e+03	8.775311894614637254e+01	6.113780950993773189e+01	6.967024106283639107e-01	5.845898121377554268e+00	4.362590093161893279e+00	3.325559312452674110e+00	1.404964098434982489e+00	8.529718962471239951e-01	1.146976760005436136e+00	2.774019342186555548e+00	1.337149969289858520e+00	1.542648017170482611e+00	2.129983623830403072e+00	1.488909284560841115e+02	5.317258318933934902e+01	3.704546688734994575e+01	9.021805007668929477e+01	3.851190591465781665e+01	1.102378769075821996e+00	6.503452283608467388e-01
1.694867051393698087e-01	3.017595445880463800e-01	4.847258484555597158e-02	1.651860855380380411e-01	1.159094274027556182e+01	-2.497263189568244002e-01	1.268903511278649569e+09	1.721548183070892264e+03	6.216818325519223976e+01	3.859567060978816411e+00	6.208267410896985139e-02	5.147615403135188394e+00	5.113073819950662013e+00	5.051473665780733313e+00	3.881362178551807762e+00	2.949914192665692991e-01	1.909267448628191088e+00	3.136114400580161998e+00	2.586567028333091045e+00	1.345042393441255424e+00	7.627332043097236891e-01	6.602775031617105128e+01	4.710085378271296719e+01	2.924146955646409030e+00	5.002500073835937400e+01	8.781715511493908721e+00	2.296256724058404863e+00	3.198950393126271385e-01
9.531994569544952611e-01	2.598207733850848022e-01	8.479509414552180990e-01	1.965702449610182700e-01	2.367793318965646066e+01	-8.200290422163467596e-01	1.268903511269723892e+09	5.235622251485627203e+03	8.022833070732407634e+01	1.095337087323689396e+01	1.365274682480331903e-01	4.054423220943626838e+00	9.807700690532668020e-01	5.583674065696841105e+00	2.812588275705207863e-01	1.981715462750936352e+00	1.728521780877873892e+00	7.860174297690250000e-01	2.737027857566439071e+00	2.077119007234210779e-01	5.070931743158690885e-01	9.118170158056096852e+01	4.432400711325582421e+01	6.051444473780632549e+00	5.037545158703645853e+01	1.308142485170415981e+01	2.609620410204096519e+00	8.100423660326160347e-01
7.534016081836357737e-01	3.160845982782081731e-02	-2.421021749427538228e-01	7.090401654136379017e-01	1.184276792674198759e+02	8.911742747234679962e-01	1.268903511218731642e+09	8.001033764163012165e+02	6.540549164486770906e+02	3.863559120881036080e+01	5.907086734947285950e-02	3.435555951594334800e+00	1.651518423464417573e+00	3.359565685024846982e+00	5.011084108489264111e+00	4.378825143414549537e+00	1.714389094943452374e+00	3.200586964166767245e+00	2.184421921473616024e+00	1.915669121148576792e+00	2.709626314481198950e+00	6.926905076574875011e+02	5.628031132432876120e+02	3.324526804626459864e+01	5.960483812895522533e+02	1.019050004971738730e+02	2.321167121619938545e+00	1.621380569121750881e-01
