luminosity_distance	geocent_time	chirp_mass	mass_ratio	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	phase	ra	dec	total_mass	mass_1	mass_2	phi_1	phi_2	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
6.845128127420026431e+03	1.267724187714251518e+09	3.322558665349779972e+01	3.281305499417071503e-01	9.273863573695133589e-01	8.908980522111499267e-01	4.261666115105549602e-01	1.837851004581563696e+00	9.033176372237421425e-01	3.361912397122326368e+00	4.044678351185138632e-01	1.411678605191866831e+00	5.013576790790532201e+00	5.609692575671466841e+00	2.878642332650895863e-01	9.114515291712939415e+01	6.862665189135950072e+01	2.251850102576988988e+01	1.735696484256839867e+00	2.639014121480581565e+00	5.777252448287263364e-01	3.833660598586297596e-01	3.419257204441721143e+01	1.121962746885606244e+01	4.541219951327327919e+01	1.655433033752282412e+01	4.950648417295581694e-01	1.007063165713633524e+00
6.091334674258228915e+03	1.267724187631398916e+09	9.130543061422704909e+01	9.880315615480821378e-01	1.422166198254899983e-01	9.693608502267204996e-02	2.274664316900600003e+00	1.962407121812606459e+00	3.083678947264191894e+00	1.506377429019593484e+00	1.197151444391700403e+00	1.388976133596760087e+00	1.333546475187269875e+00	2.293506980807684670e+00	-3.392421669186254096e-01	2.097693575783682718e+02	1.055161103252408452e+02	1.042532472531274266e+02	3.078740559808673893e+00	6.162419507072864455e+00	-6.468410626734802382e-02	1.084180784586953883e-01	5.506713546351817001e+01	5.440806784199963175e+01	1.094752033055178089e+02	4.765081370693545892e+01	1.189792709946150939e+00	9.161358119879865480e-01
8.268243890379220829e+03	1.267724187656965494e+09	8.430145870416068021e+01	5.282780365155659297e-01	8.027296641743438821e-01	8.167347878426338692e-01	1.145979466294123839e+00	7.597455100554363350e-01	5.732284735157018751e+00	2.646693916068796781e+00	2.240320983237696240e+00	1.412653581543034775e+00	2.153573552348388098e+00	4.010909687814525171e+00	-1.194583660679264359e+00	2.056650059971971700e+02	1.345730299612942247e+02	7.109197603590294534e+01	3.526784724162097540e+00	2.975884152139530059e+00	4.211692899267735490e-01	7.313784197896421313e-01	6.191398255083698388e+01	3.270779713481517348e+01	9.462177968565215735e+01	3.878517890784446109e+01	2.021084683686289463e+00	1.173548274831094584e+00
4.333237930928537025e+03	1.267724187719631433e+09	2.340155865610627188e+02	1.029406987405849377e-01	5.829607619723283785e-01	1.140301453470840276e-01	1.232202087133000390e+00	1.532484706209687131e+00	1.420308501725952688e+00	9.178576398197021424e-01	8.466840557594987882e-01	1.886985935550017590e+00	4.919422153610771176e+00	4.284716493362317635e+00	-9.157015922597153690e-01	1.029805275871434105e+03	9.336905212105582450e+02	9.611475466087580344e+01	4.214475746363506303e+00	5.634784248089459879e+00	1.759720284775186383e-01	5.498617287527598485e-01	5.511513168552768320e+02	5.673590166887572650e+01	6.078872185241526722e+02	1.381378473571369625e+02	4.946647553614349491e-01	6.940729209138944977e-01
9.119676043792258497e+03	1.267724187622725964e+09	1.406256017621423098e+02	2.183233477793893873e-01	8.901854215133487847e-01	4.403606667656561058e-01	7.756270927716231167e-01	2.833160022966705771e+00	3.595956822433127531e+00	3.827183522827526829e+00	1.907412153752397588e+00	2.184854030513822210e+00	6.657460725272900115e-01	2.179510371235188870e+00	4.915256677928403484e-02	4.441394649279305327e+02	3.645497443166082121e+02	7.958972061132233478e+01	6.103951056768740280e+00	3.416722572022281579e+00	4.464925434188827258e-01	6.232757374016218987e-01	1.605595676978588529e+02	3.505390233780804721e+01	1.956134700356668930e+02	6.193609014459039486e+01	2.172208215172702683e+00	1.270495303043031710e+00
6.052654492566994122e+03	1.267724187675437450e+09	2.987617983039199387e+01	3.193760266488132604e-01	7.830290883765217425e-01	2.338288887743653621e-01	5.184848180358154757e-01	1.583579511054233002e+00	2.072121976012292421e+00	1.221913137921888826e+00	2.655963719986990101e-01	4.891956333647135557e-01	1.462778429979390005e+00	2.413353507915850571e+00	-6.369750185326408243e-01	8.263917693272267684e+01	6.263504509978433532e+01	2.000413183293834152e+01	2.172017789450785941e+00	4.244139765463078362e+00	5.147598316663453133e-01	3.880415470952064405e-01	3.276902387287152862e+01	1.046564064167781360e+01	4.323466451454934401e+01	1.563043897442150865e+01	1.053621801999932855e-01	9.114101580437363737e-01
1.514191950937899946e+03	1.267724187674407959e+09	3.499175465547276787e+01	5.218987997038052051e-02	9.325692755056754768e-01	7.362673384527633480e-02	1.950701028860543751e+00	1.162230225245949988e+00	2.054425752331105581e+00	5.837202372115945614e+00	7.384079611239263707e-01	1.562337592685975496e+00	1.905075272271862463e+00	5.608053727511538966e+00	4.837418428136970316e-01	2.187393344245182334e+02	2.078896010962164098e+02	1.084973332830182180e+01	4.076401799353774891e-01	2.462065932266483514e+00	-3.272221835340626828e-01	8.660770668710636722e-01	1.616313402180613537e+02	8.435520245432359232e+00	1.700668604634936969e+02	2.720561380522359229e+01	2.025158267732966699e+00	2.861961103319861088e-01
7.500848490749998746e+03	1.267724187612670422e+09	1.218029597304890075e+02	8.900816649835373295e-02	9.181060920801312752e-01	9.231625711915983357e-02	8.740867233456389718e-01	1.852968539985628382e+00	2.263658006380846466e+00	6.053257359411954752e+00	1.365237687875413108e+00	2.681167641628808607e+00	6.106833905462902834e-01	4.066364403951844508e+00	-8.485470489329314248e-01	5.760196412671300550e+02	5.289396893315224588e+02	4.707995193560764591e+01	2.223102578474932756e+00	4.486760584855780110e+00	5.388926651865491024e-01	7.041486053728196470e-01	2.537445802620469806e+02	2.258533984801915651e+01	2.763299201100660980e+02	5.843169176914709340e+01	1.560677490736502859e+00	1.084535909241001850e+00
7.986344865205533097e+03	1.267724187712806940e+09	3.649970495838100248e+01	3.769532603375258528e-01	9.147663080620378473e-01	4.356745368938849672e-01	5.007773535151781585e-01	4.660670941886139174e-01	5.740616649207033184e+00	3.305241570307723364e+00	3.015945665067812698e+00	1.466442070881579740e+00	3.959899701498719615e+00	6.164641548180476605e+00	8.243284919395156285e-01	9.620992807206818043e+01	6.987160046992786988e+01	2.633832760214031410e+01	1.385895419545514429e+00	8.433267615729613809e-01	6.893149710093063876e-01	4.391862435258928055e-01	3.263438302157472037e+01	1.230163707908618953e+01	4.493602010066091168e+01	1.704763228228805616e+01	2.921610672421222077e+00	1.141042483436425892e+00
3.849737020835356816e+03	1.267724187717490911e+09	2.851574323119887211e+01	2.033360640654696960e-01	9.868149848587173256e-01	8.400080511614341772e-01	9.766274873174496385e-01	1.825189755433691552e+00	5.114959580115363558e+00	3.153821284961152660e+00	1.615753166847797295e-01	2.741654209345863791e+00	2.116473755884940022e+00	6.174629534637894324e+00	9.129487190866243385e-01	9.260200010831854911e+01	7.695439609402446024e+01	1.564760401429408887e+01	5.481383394207822946e+00	4.313157667143601159e+00	4.233686404459928720e-01	8.176887962178923663e-01	4.721690255561836125e+01	9.600899123022255566e+00	5.681780167864062037e+01	1.749640225625916656e+01	5.899780890422766655e-01	6.298061060523253429e-01
2.080335651852978117e+03	1.267724187646985292e+09	4.689141368999126769e+01	1.075442297086702664e-01	7.171354334826455235e-01	1.583291131305713528e-01	1.456635991767472715e+00	2.318208727787485213e+00	2.384744363125219202e+00	4.912608524553387784e-02	2.392468303338581848e+00	1.403208819995777734e+00	2.182344373911460522e+00	3.644484625895962893e+00	-1.206308965842459724e+00	2.020106902950810479e+02	1.823951449308874828e+02	1.961554536419356864e+01	1.719912160418097358e+00	4.104656523543315672e+00	6.330804884433377522e-02	7.124674432471886920e-01	1.325253830873214724e+02	1.425234024097242624e+01	1.467777233282938880e+02	3.407054812301536373e+01	1.918553065484808640e+00	3.763034724503052098e-01
9.337547421335848412e+03	1.267724187620437384e+09	1.115260247064099275e+02	5.854188894220764272e-01	2.274391866858270495e-01	9.200236698842050309e-01	1.422900642784783232e+00	2.763681045861708263e+00	5.592923252957799463e+00	4.809866311896903390e+00	5.965046535757441148e-01	2.582462346656075880e+00	2.598867381955116684e-01	2.795754810569157200e+00	-5.380213743609543187e-01	2.673431231725718931e+02	1.686261750483021729e+02	9.871694812426970600e+01	1.617586842066637942e+00	9.273247878448511727e-01	-2.946094596737866000e-01	2.249563134948082965e-01	7.347457052962300850e+01	4.301340148021592569e+01	1.164879720098389413e+02	4.859463108756614247e+01	8.112607011032404447e-01	1.295027705950544172e+00
5.582555646940898441e+03	1.267724187678857327e+09	3.134761537549494648e+01	4.367006598650096105e-01	7.800517622581834010e-01	9.899944088042913481e-01	4.317653730324466088e-01	1.559624327196260873e+00	9.520428247053520920e-02	1.619940416463979904e+00	5.795262796770448421e-01	2.395145998288815914e+00	4.011667313654950995e+00	2.931670932033263455e+00	-1.087294950568818308e+00	7.960379086748702093e+01	5.540736013510739610e+01	2.419643073237962838e+01	7.404597824374432591e-01	8.356640649079780658e-01	4.964813398084730878e-01	3.864450955665810206e-01	2.989397587594181260e+01	1.305471899101246791e+01	4.294869486695427696e+01	1.691300317355450034e+01	3.692123886998263105e-01	8.534623954018221159e-01
1.408042857244582410e+04	1.267724187643922091e+09	8.235380303202396135e+01	3.970121320026467338e-01	8.496342642852146021e-01	1.656730812687837451e-01	1.191585556094741261e+00	2.738531839405747181e+00	1.835631240963879751e+00	5.310500505787405956e+00	9.906205079705584504e-01	2.862662902597126191e+00	3.440061565768254059e+00	2.844082249444433330e+00	-8.399814499685853697e-01	2.141122945096849719e+02	1.532644488940482006e+02	6.084784561563677130e+01	4.899491817522818593e+00	4.519377513071116681e-01	1.818312993477942119e-01	7.892737716958279082e-01	5.458130986761751302e+01	2.166944219803992766e+01	7.625075206565743713e+01	2.932825240623818175e+01	1.401290708394799633e+00	1.808002396164154701e+00
5.607152371688954190e+03	1.267724187786545515e+09	5.962825437398650763e+01	1.864741855532858483e-01	3.479155894598771059e-01	7.400977973398004117e-01	1.937433920032669787e+00	2.202005717814537356e+00	4.555958158065368302e+00	3.283570946952942382e+00	2.566112474312291614e+00	2.075725172731685220e+00	1.463657197371720953e+00	2.915962529564673389e+00	-1.140971827479846379e+00	2.005352927776897332e+02	1.690178304925990176e+02	3.151746228509072267e+01	4.208726922595579012e+00	2.481499773481360194e+00	-1.737605717481864875e-01	3.247924135158582470e-01	9.104018923769217508e+01	1.697664514071566444e+01	1.080168343784078360e+02	3.211831288036018606e+01	2.380325508855034133e+00	8.565188836692663177e-01
7.899590319194535368e+03	1.267724187791984320e+09	1.074612030332248764e+02	8.052473611037168633e-01	4.415435098179249507e-01	8.396703760511777803e-01	2.762351934387782038e+00	1.932647346110420328e+00	1.539939720748109808e+00	2.710981153729774107e+00	7.230588762267274872e-01	2.795150298397619970e+00	2.061393333724910182e+00	2.254185007622687920e+00	-1.391804463876035403e+00	2.486212093530005518e+02	1.377214085503468652e+02	1.108998008026536866e+02	2.904093814351307756e+00	4.444033535099418231e+00	-3.598002891019893568e-01	6.131620214463052720e-01	6.462774958388192204e+01	5.204132480649275294e+01	1.166690743903746750e+02	5.042771340139955072e+01	6.478530155595044748e-01	1.130994958622145941e+00
8.810930814362778619e+03	1.267724187656239748e+09	1.121364179447839149e+02	6.689268434259517671e-01	6.573088574932624273e-02	4.012923434847953108e-01	5.964198479113489437e-01	2.035618161291265160e+00	4.044428456205745981e+00	2.712930547321474428e+00	1.099676943590949030e+00	9.029748085078483921e-01	6.024314149616689207e+00	5.372970878546290407e+00	3.512645334756929749e-01	2.639029619019625557e+02	1.581273396982613804e+02	1.057756222037011753e+02	1.896028838661626637e+00	5.940457294867373506e+00	-3.951470715607090234e-02	2.267291546441883576e-01	7.073326281910024704e+01	4.731537822279896233e+01	1.180486410418992023e+02	5.016067896428462802e+01	1.071053453590658622e+00	1.235544260168950137e+00
5.175723737845116375e+03	1.267724187677668333e+09	3.462164445611818309e+01	4.425792520278077902e-01	8.058963304894026791e-01	8.173990686594495569e-01	2.011894585750125808e-01	1.011044208844637415e+00	1.542369504462068608e-01	5.845983679839451774e+00	2.322299191314968425e+00	5.728572201299819699e-01	4.620618111772711423e+00	2.272032151827694690e+00	-3.685258539962197322e-01	8.764369519071524905e+01	6.075485632246275713e+01	2.688883886825249547e+01	4.401009862489222435e+00	4.555246812935429546e+00	6.805373421550600099e-01	2.744803522370192206e-01	3.370616003622143353e+01	1.491764709756047047e+01	4.862380713378190222e+01	1.920772691093698725e+01	2.365737778628230092e+00	8.024852506833810573e-01
6.087379202724439892e+03	1.267724187706253529e+09	3.498404242841454703e+01	4.097692084114918365e-01	7.846387049192782293e-01	8.851492809842141929e-01	4.695160261823406178e-01	8.138939705604906205e-01	1.771705924054059356e+00	2.107654100948281317e-01	1.435650491716507215e-01	1.699356809801335633e-01	4.008146102261474830e+00	5.279334143800475942e+00	-1.843332157300743290e-01	9.022440430466778594e+01	6.399941477394827416e+01	2.622498953071951888e+01	4.414635527485019750e+00	6.186341451539080438e+00	6.730122055764167222e-01	3.550134985979592761e-01	3.340867049734374206e+01	1.368984446377690745e+01	4.709851496112064950e+01	1.826220365114583544e+01	1.831113692379300883e-01	9.156528476353685830e-01
4.858017901859265294e+03	1.267724187713320017e+09	2.990254237972295925e+01	2.924966551105848689e-01	7.480993376165905318e-01	6.176825858126732370e-03	4.135492412263213069e-01	7.654186675486408520e-01	1.330388492156044267e+00	2.164924587671274381e+00	3.680697179179206469e-01	1.723695984360541944e+00	2.261704382468578522e+00	5.565955220408319803e+00	2.520115071298067999e-01	8.506499593192030773e+01	6.581448052153157846e+01	1.925051541038872926e+01	3.411273001918062597e+00	4.741661494074106642e+00	5.310169081228021115e-01	3.006326163581914401e-01	3.735037060180192015e+01	1.092485846816778405e+01	4.827522906996970420e+01	1.696998944561067546e+01	2.481098004804826174e-01	7.620837346753515096e-01
4.620979175653561470e+03	1.267724187712999105e+09	3.175950314346043513e+01	2.420994162507557335e-01	9.755412424350713430e-01	1.992156017245233779e-01	8.667724666452349958e-01	1.661992088579819837e+00	1.221422170123224321e-02	2.135627564738152628e+00	3.262161424112379193e-01	3.023214978105573270e+00	5.194037985188898476e-01	5.459672189251683960e+00	9.144685211834868710e-02	9.648617353176740608e+01	7.767991214665278221e+01	1.880626138511462742e+01	2.835135801609496298e-01	2.957278018621822824e-01	5.048435627560085015e-01	7.436002251142168618e-01	4.486093760300956035e+01	1.086080680615019212e+01	5.572174440915974714e+01	1.834143537819072378e+01	2.495812251790342495e-01	7.315713022779423147e-01
9.791496727623514744e+03	1.267724187638913870e+09	8.267060073234985396e+01	5.807527693019043369e-01	8.108686494161164438e-02	4.187832824670454368e-01	1.143432300726265227e+00	1.909146656440373180e+00	5.416421563184870891e+00	6.159557716006751171e+00	1.086422594257347773e+00	1.733304800104946253e+00	5.095005940011016143e+00	3.041060888891912839e+00	-8.530580324874277309e-01	1.984234796769765978e+02	1.255246763000167505e+02	7.289880337695984736e+01	4.718335114584497170e+00	3.851571370589780940e+00	-2.980892680347902585e-02	2.126702438856627742e-01	5.351013405024002623e+01	3.107615853539302364e+01	8.458629258563304631e+01	3.524179514017453840e+01	1.102050224983033511e+00	1.345811284684189646e+00
3.413919905629079949e+03	1.267724187809731245e+09	2.132785485712522018e+02	2.789507507318057522e-01	6.460344300365625791e-01	7.578717765210610802e-01	1.943664155227057710e+00	2.751435142829982361e+00	9.592451799547490054e-01	4.434021404793097254e+00	2.567641833849177324e+00	7.327889442178298074e-02	3.235464223717306798e+00	4.964820939719608361e+00	-6.233565413197830196e-01	6.163895130762164172e+02	4.819493735185058085e+02	1.344401395577106655e+02	1.822138474590188295e+00	2.781383654544937301e+00	-3.368884528129543754e-01	6.016431187291813032e-01	3.069080743302402539e+02	8.561223774007336829e+01	3.925203120703135937e+02	1.358169804435656545e+02	2.722156587486967094e+00	5.703378758289592287e-01
1.147491993904325864e+04	1.267724187769665241e+09	1.370071360870464616e+02	8.055116296170025114e-01	5.420207405135681888e-01	8.727215029635585486e-01	1.687650480521862173e+00	2.261067848441273842e+00	3.443434372254381426e+00	7.690844524465542120e-01	1.729936737060260299e+00	2.451785612497106026e+00	3.899138958858062054e+00	1.930460837378156214e+00	-6.691925306429125087e-01	3.169716695695911994e+02	1.755578110769795330e+02	1.414138584926116380e+02	8.387476567804004191e-01	4.282182029034782289e+00	-2.829215191249292438e-01	5.383243318852978243e-01	6.937236451525818381e+01	5.588024639107034375e+01	1.252526109063285418e+02	5.413891257538283952e+01	1.664594397602025877e+00	1.530659179684819238e+00
