iota	chirp_mass	phi_1	chi_p	tilt_1	dec	mass_1	mass_2	chi_eff	total_mass	mass_ratio	psi	phi_jl	phi_2	phi_12	total_mass_source	theta_jn	a_1	phase	ra	mass_2_source	luminosity_distance	a_2	chirp_mass_source	tilt_2	mass_1_source	redshift
3.048238353190317440e+00	3.432411742375229124e+01	2.129074541519321073e+00	6.635477572986063777e-01	7.442953622251829993e-01	6.614894500000000344e-01	6.978370699999999260e+01	2.356580500000000100e+01	7.280079799745216018e-01	9.334951200000000426e+01	3.376978096047548727e-01	1.991194453531748065e+00	4.660985365624648047e+00	3.274471126846984159e+00	1.145396585327663530e+00	4.584737803969382242e+01	2.725393916554001539e+00	9.794732617592584178e-01	5.408825605729674635e+00	5.802371199999999618e+00	1.157403340945914039e+01	7.089439299999999093e+03	9.673578941832122746e-01	1.685783625098771665e+01	6.830384138268240646e-01	3.427334463023467492e+01	1.036092705654393153e+00
2.560882378461303510e+00	6.067194833950217259e+01	5.661544773532867225e-01	1.194997497190785768e-01	7.532271865877937511e-01	-3.417172299999999829e-01	1.937840300000000013e+02	2.932002999999999915e+01	1.203410707716600497e-01	2.231040600000000040e+02	1.513026125011436573e-01	4.548442200397663782e-01	2.199374767774641803e+00	3.844292416591719608e+00	3.278137939238432885e+00	1.188323326242705065e+02	2.721513802238066937e+00	1.747081296678792139e-01	4.608175825509127854e+00	2.444832900000000198e+00	1.561678239971782567e+01	5.776352499999999964e+03	3.506666920750309835e-01	3.231581328480655202e+01	1.359991368970666636e+00	1.032155502245526719e+02	8.774693307201214543e-01
1.360111929655667851e+00	9.759537068625350287e+01	5.014662633404610048e+00	3.288584571505269727e-01	1.174695024140786304e+00	1.254776099999999950e+00	1.726795999999999935e+02	7.526489999999998304e+01	-6.039318052712570190e-02	2.479445000000000050e+02	4.358644564847265479e-01	2.571365495379975386e+00	1.392255329452906754e+00	2.623316469350925217e+00	3.891839143125901401e+00	1.139112669332393182e+02	1.460627608041989989e+00	2.133359652356651426e-01	4.584422096975505068e-01	5.973166400000000209e+00	3.457838393109571484e+01	8.295204700000000230e+03	9.290362082659258114e-01	4.483750323838707175e+01	2.001398330815897353e+00	7.933288300214358912e+01	1.176645969053389473e+00
8.666951044249001646e-01	1.201032689299943712e+02	3.113037233706744900e+00	5.783935728817337640e-01	1.784365808810083553e+00	6.965190999999999466e-01	1.540955800000000124e+02	1.238137600000000020e+02	-1.268279953094064161e-01	2.779093400000000429e+02	8.034867710027763232e-01	2.282447872509536957e+00	1.790627883732812675e-01	3.096617548043377965e+00	6.266765621516219298e+00	1.215350843368504883e+02	8.593196409529350044e-01	5.918398234172925765e-01	6.107938921967316581e+00	5.861295900000000003e+00	5.414613184163786741e+01	9.263122699999999895e+03	7.123803157918722206e-01	5.252346293412916367e+01	1.752249039937302300e+00	6.738895249521262087e+01	1.286659375080019707e+00
5.034115249705274353e-01	3.818672879279258581e+01	3.930501464303375325e+00	4.142557752422688089e-01	4.312167263703903797e-01	-1.023161999999999905e+00	9.056256899999999632e+01	2.316662000000000177e+01	7.181756032221030539e-01	1.137291890000000052e+02	2.558078934355318967e-01	6.986630737416410497e-02	4.262139507680177131e-01	6.210423113786516680e+00	2.279921649483141799e+00	5.413362263431725552e+01	5.576061359147651553e-01	9.910983480435046067e-01	5.543095254111512382e+00	2.634055099999999872e+00	1.102701141034802212e+01	7.640816700000000310e+03	1.060076234136973251e-02	1.817638887856706020e+01	9.759996656478492350e-01	4.310661122396923162e+01	1.100897436114001593e+00
5.749221911299550181e-01	8.461657466070474243e+01	1.748823577354663428e+00	2.039209886512468872e-01	7.697648715894114257e-01	6.363823400000000463e-01	1.742977300000000014e+02	5.747631800000001334e+01	9.344423389412544190e-02	2.317740479999999934e+02	3.297594179797980751e-01	1.853708370963590424e+00	5.620359483524111077e+00	4.302280427550584818e+00	2.553456850195921390e+00	9.358204951235799740e+01	5.281846748610273812e-01	1.928313426827598376e-01	8.652369589146013951e-02	5.507802099999999257e+00	2.320687619376624156e+01	1.097866400000000067e+04	7.156555765677008463e-01	3.416513862442531746e+01	1.631041400987907730e+00	7.037517331859176295e+01	1.476693438621399679e+00
9.799479554820339500e-01	8.235971920524889356e+01	1.965096468093779691e+00	2.358954176455763940e-01	2.012734477792922583e+00	8.714838599999999991e-01	1.762262699999999995e+02	5.424048199999998587e+01	-5.090622508807084862e-02	2.304667520000000138e+02	3.077888557704818728e-01	2.813271441241009252e-01	1.653583889906238502e+00	3.293382942056310991e+00	1.328286473962531522e+00	9.324107365187133212e+01	1.254833030007858508e+00	2.609680742856856361e-01	2.811727630271900757e+00	5.937524599999999708e+00	2.194434005420009726e+01	1.093321199999999953e+04	1.660438164841779030e-01	3.332067891668840076e+01	4.922184717572907764e-01	7.129673359767123486e+01	1.471729925166671116e+00
4.189448843906993236e-01	5.496980247991891844e+01	5.038581773519412721e+00	3.247735268556767307e-01	1.042811819934372775e+00	-1.115263699999999858e+00	1.327921399999999892e+02	3.286805300000000329e+01	2.914069684974390784e-01	1.656601929999999925e+02	2.475150487069491534e-01	1.849328309854225416e-01	9.927317053707102046e-01	2.970095968566552003e+00	4.214699502226726402e+00	8.567267155471337503e+01	6.391193256843824555e-01	3.759717784095139570e-01	5.073179133375663952e+00	3.067882500000000068e+00	1.699801176322371887e+01	6.235055500000000393e+03	7.527798433220261876e-01	2.842813199722375117e+01	3.639082019622111863e-01	6.867465979148964550e+01	9.336410315418257611e-01
2.419739131208789029e+00	3.676084992308227584e+01	3.162550880002740872e+00	4.986601838603482162e-01	5.829081768017312370e-01	-4.732632199999999845e-01	7.376062000000000296e+01	2.551307100000000005e+01	7.606439907930000466e-01	9.927369100000002788e+01	3.458901375828999369e-01	2.866024035552162896e+00	5.598637792106754496e+00	5.684930390125815691e+00	2.522379510123074375e+00	4.553837340651401178e+01	2.296610102146708687e+00	9.059067701017775587e-01	5.718731421322203801e+00	2.319397899999999790e+00	1.170323921918953936e+01	8.324422200000000885e+03	8.242776924912190717e-01	1.686276891365046637e+01	3.539782716515056937e-01	3.383513418732446354e+01	1.180000811926221971e+00
2.782025733508931786e+00	8.871183738714925937e+01	2.333726429259280977e+00	3.994327817222358412e-01	2.685463130733471093e+00	-2.880425099999999738e-01	1.414936099999999897e+02	7.486727900000001057e+01	-1.348724265597833483e-01	2.163608889999999860e+02	5.291212726850350601e-01	2.368018451654799961e+00	4.489782495410475249e+00	5.649028629805098234e+00	3.315302200545817701e+00	8.754716526913297514e+01	2.656797935142087841e+00	8.565451548549739280e-02	1.874555875646972014e+00	2.279675000000000118e+00	3.029391346170374533e+01	1.092986000000000058e+04	8.598499614560380921e-01	3.589590486966989147e+01	1.859054727562313492e+00	5.725325180742923692e+01	1.471363731022866661e+00
2.169157737104812522e+00	9.634307869741058994e+01	4.454845882652830547e+00	2.092048384260398741e-01	1.902596428954700380e+00	6.011477600000000310e-01	1.966693699999999865e+02	6.592651399999999740e+01	-3.577198046174467211e-02	2.625958840000000123e+02	3.352149549266364992e-01	5.166230875483274199e-01	5.100740641073199022e+00	3.369073173565041657e+00	5.197412598091796454e+00	1.311754108618956138e+02	1.947528687864408692e+00	2.212736567319584513e-01	3.989844454364669613e+00	5.853701299999999996e+00	3.293249470978955884e+01	6.801588499999999840e+03	3.543109978460629028e-01	4.812658423782749395e+01	1.364610565289591904e+00	9.824291615210604789e+01	1.001868202848373413e+00
7.037103701599466410e-01	1.178825188750968067e+02	1.996813300566270044e+00	6.400129446779442843e-02	2.493815386674429480e+00	-9.738302300000000189e-01	1.437339199999999835e+02	1.276605600000000038e+02	-4.516655449747791762e-02	2.713944800000000441e+02	8.881728126527126399e-01	2.044095331916878422e+00	8.190582657501586095e-01	1.177237555320298945e+00	5.463609561933614245e+00	9.583012277938138368e+01	7.245248717723159482e-01	1.060650610526118059e-01	2.067771163807308188e+00	2.767591200000000029e+00	4.507728800852759576e+01	1.431020100000000275e+04	1.609953323670161932e-02	4.162463531809220285e+01	1.619988042027756148e+00	5.075283477085376660e+01	1.832037277305803125e+00
2.603227538200600488e+00	3.366542792255078353e+01	1.615322386110191744e+00	2.915255632249895146e-01	3.439727599536023250e-01	-6.942018300000000197e-01	7.424320999999999060e+01	2.163858600000000010e+01	6.110119109595038012e-01	9.588179599999999425e+01	2.914554206371195444e-01	2.657308861038537362e+00	2.283585123253570437e+00	8.418621579340364036e-01	5.509725079003431780e+00	4.862330760951366670e+01	2.731868000727788903e+00	8.644715653500418817e-01	3.656576846856567808e+00	2.294173499999999866e+00	1.097329907454920850e+01	6.551774300000000039e+03	1.587881626040413552e-01	1.707231743639947652e+01	2.134756779678957717e+00	3.765000853496445643e+01	9.719307614778494031e-01
9.723671911868011497e-01	8.013012463609270242e+01	5.233600634975307031e+00	4.785324301896961008e-01	9.630514178892666255e-01	4.799513799999999830e-01	2.211800200000000132e+02	4.321819700000000353e+01	2.737799256525618730e-01	2.643982170000000451e+02	1.953982868796196037e-01	2.719397784970046583e+00	3.944763289865108824e+00	4.394791884755075984e-01	1.489063860679785911e+00	1.319495544167751859e+02	5.708240135080199229e-01	5.829094843121718217e-01	2.121539915945970023e+00	5.562258400000000158e+00	2.156830670626802871e+01	6.817626599999999598e+03	3.470829039814593564e-01	3.998943094647680141e+01	1.653100712398642536e+00	1.103812477105071395e+02	1.003782568032577149e+00
2.505356725384050520e+00	5.856183558004746459e+01	3.996575726281463847e+00	3.015834333535551415e-01	1.645926917574592308e+00	9.655728400000002098e-01	1.071046699999999987e+02	4.390914200000000278e+01	7.416453435394074201e-02	1.510138120000000015e+02	4.099647755788800030e-01	1.290642890014687127e+00	2.635632033032928145e+00	4.202535408389073801e+00	2.059596821076099538e-01	7.092517194538531555e+01	2.650746656058377670e+00	3.024365995972697063e-01	1.462303595672273193e+00	3.956556299999999804e-01	2.062237490120665484e+01	7.884103299999999763e+03	3.686649530167207534e-01	2.750416139387468917e+01	5.696855910495189912e-01	5.030279704417866782e+01	1.129199096144391845e+00
4.869136360944594233e-01	3.115767938773191048e+01	5.631347004610917750e+00	4.528573879610329755e-01	6.022711385235538506e-01	1.275910100000000047e-01	6.556996200000000385e+01	2.079797699999999949e+01	5.186409532734985728e-01	8.636793900000000690e+01	3.171875713455499235e-01	1.500056810455325795e+00	6.884313587720435335e-01	5.833390992785133733e+00	2.020439881742156774e-01	4.639114494827268231e+01	6.079751957737575818e-01	7.993733874736049794e-01	4.129740126721593185e+00	5.506081200000000564e+00	1.117129778490883396e+01	5.649166799999999967e+03	1.146918107945104209e-01	1.673584477601206899e+01	8.347684593967079625e-01	3.521984716336384480e+01	8.617332919095331834e-01
2.410767592224135392e+00	9.625675822025453954e+01	1.638966146682908409e+00	5.295857927088495343e-01	1.419237803811478349e+00	-6.602493700000000576e-02	2.164598200000000077e+02	6.091089199999999693e+01	1.036794794496511268e-01	2.773707120000000259e+02	2.813958359569919132e-01	1.442885561580988352e+00	5.336449696718464253e+00	3.432121676158724100e+00	1.793155529475815690e+00	1.384930049963570298e+02	2.031213394191051069e+00	5.357268432235463562e-01	7.560597888732540905e-01	2.467454399999999826e+00	3.041320552289803913e+01	6.809207699999999932e+03	5.535833865051779101e-01	4.806162698652494925e+01	1.230648837333622847e+00	1.080797994734589622e+02	1.002777772114166410e+00
1.683667415407241075e+00	8.439093011938192035e+01	2.475398576207512136e+00	7.951070805917964668e-01	1.214030642841382734e+00	5.308165599999999928e-01	2.177930800000000033e+02	4.792818499999999915e+01	2.859333181772132360e-01	2.657212650000000167e+02	2.200629377205189363e-01	4.869620219524919968e-01	3.852373919945988767e+00	3.915655966747904504e+00	1.440257390540392812e+00	1.510431668971612282e+02	1.202839165628059925e+00	8.485384497965878792e-01	4.560400423760004429e+00	5.657686199999999666e+00	2.724367899585687169e+01	4.835823100000000522e+03	4.985005124328578674e-01	4.797009130085419315e+01	1.071681199544707308e+00	1.237994879013043317e+02	7.592405565815377733e-01
1.904059356564230310e+00	1.136578949807313990e+02	2.559231419049115885e+00	2.177336853542446438e-01	1.222392437147173272e+00	5.491706100000000035e-01	1.658600600000000043e+02	1.038911800000000056e+02	-5.294257207545247784e-02	2.697512399999999957e+02	6.263785265723406104e-01	1.635447716686451169e+00	6.258845075773352029e+00	4.946103919265700810e-01	4.218564280057040428e+00	1.210112102368561295e+02	1.903403960580273946e+00	2.316515862857357055e-01	1.115238192425055619e+00	5.520163300000000106e+00	4.660589298768400113e+01	8.754595299999999042e+03	3.820033117396853806e-01	5.098727043698409744e+01	2.332792302866781409e+00	7.440531724917214262e+01	1.229142568461334184e+00
2.095882744348136040e+00	4.827747434755447387e+01	6.079476997702180086e-01	3.483835712576075494e-01	2.523585848191431058e+00	8.659849899999998435e-01	7.431951100000000565e+01	4.204836300000000193e+01	-5.523876112260132087e-01	1.163678740000000005e+02	5.657782516895194513e-01	8.453645907201279286e-02	5.297575798433827643e+00	2.561218967374490063e+00	1.953271267604272721e+00	8.488527782515197373e+01	1.896300207674112892e+00	6.012711126993099953e-01	1.180044101577184756e+00	2.385374799999999962e-01	3.067244294028986928e+01	2.045251800000000003e+03	8.046514900796060132e-01	3.521630740361217704e+01	2.538185280534789534e+00	5.421283488486211155e+01	3.708840564755687685e-01
2.345542691877134711e+00	9.008753222668320859e+01	6.005921179893613626e+00	4.555406604171631790e-01	1.127993941623697705e+00	8.133381699999997494e-01	1.273286200000000008e+02	8.479677599999999416e+01	-1.316912618846401428e-01	2.121253959999999950e+02	6.659679182889125526e-01	2.347001299583701073e+00	5.445165987315530032e+00	1.815399256900104064e+00	2.092663384186075781e+00	9.164135391826926025e+01	2.207564554375136989e+00	5.041651363851477052e-01	2.166725803815358731e+00	6.003281799999999890e+00	3.663347956952877382e+01	9.513238799999999173e+03	8.368113324274535358e-01	3.891916564487622310e+01	2.467554917292875238e+00	5.500787434874049353e+01	1.314734417708242509e+00
1.500758741905201532e+00	1.832463739577006550e+02	4.354535039915512940e+00	5.606630120369475723e-01	2.345599432124100048e+00	4.860810099999999800e-01	2.500553400000000011e+02	1.782076600000000042e+02	-1.882213228829215934e-01	4.282629999999999768e+02	7.126728827306787473e-01	1.058788412921620736e+00	2.026662731496987835e+00	1.974740229110683032e-02	1.948397669555179901e+00	1.639439063907501577e+02	1.789778258749378015e+00	7.846282481350632665e-01	4.063268858355397750e-01	3.246996699999999958e+00	6.821990209089889845e+01	1.223220800000000054e+04	5.321581502133527763e-01	7.014877862100082950e+01	9.306125723109790471e-01	9.572400429985127346e+01	1.612253236050515737e+00
1.280521993254118085e+00	9.875924265852025030e+01	1.431531829375716214e-01	2.883024810768400892e-01	5.844085716712235090e-01	-2.110634100000000068e-01	1.503639499999999884e+02	8.687189499999998077e+01	1.827646087692608445e-01	2.372358450000000119e+02	5.777441667367743117e-01	1.169198070963245906e+00	2.178170706979370319e+00	4.867271090009360535e+00	4.724117907071788913e+00	1.690043429662570702e+02	1.397696690221956306e+00	5.225652322724044785e-01	5.507638920289580575e+00	2.454283999999999910e+00	6.188663242145666743e+01	2.259793999999999869e+03	3.782145432360812243e-01	7.035505497640274086e+01	2.311690629791896434e+00	1.071177105448003601e+02	4.037263234552846414e-01
4.255070385900601715e-01	3.688507307604495367e+01	1.727367020422789778e-01	3.235889674442085084e-01	4.085033967329257387e-01	-1.293735099999999916e+00	5.607915899999999709e+01	3.248665199999999942e+01	5.874726717892451155e-01	8.856581099999998230e+01	5.792999142515671274e-01	2.235501844562557405e+00	4.789116717492312603e+00	8.848527753162906961e-01	7.121160732740117183e-01	4.879283007727526211e+01	3.052940154503231418e-01	8.146006655316088141e-01	1.353375735351743270e+00	3.437323999999999824e+00	1.789760261796253360e+01	5.276107899999999972e+03	3.538254491080167208e-01	2.032078837947232941e+01	4.964863965665852197e-01	3.089522745931273917e+01	8.151398650116129518e-01
1.986204718071137298e+00	1.254576343023663583e+02	4.866428846275219655e+00	2.079324594534759929e-01	7.160587621011508253e-01	-1.746388899999999911e-01	2.146675299999999993e+02	9.957503500000002816e+01	2.139868932787717115e-01	3.142425650000000132e+02	4.638569931838317784e-01	2.787760221326728072e+00	2.442565388711599450e+00	2.785895024855525648e+00	4.202651485759892225e+00	1.143309567074486495e+02	2.053451839501942544e+00	2.844192988582580628e-01	1.288214591288023403e+00	5.020528099999999938e+00	3.622841169122867910e+01	1.351450000000000000e+04	5.413223844158923104e-01	4.564528473742178249e+01	1.166905049196073962e+00	7.810254501621997747e+01	1.748534378174473325e+00
