mass_1	mass_2	chirp_mass	ra	dec	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
5.394566700000001447e+01	5.355873499999999865e+01	4.679364514544954545e+01	1.512077099999999952e+00	4.032611999999999863e-01	6.217026454534223312e+00	2.281789775735879822e+00	1.174947500137069945e+00	1.351537900000000081e+04	1.075044019999999989e+02	9.928273757371467445e-01	-4.278753143284982907e-02	5.398843455608364206e-01	1.558848440647631506e+00	2.457642705273960892e+00	4.013837202679498617e+00	2.219506573691166995e+00	3.649604677708647937e+00	1.962640480507793228e+01	1.948563197778044653e+01	3.911203678285837526e+01	1.702437050096650850e+01	5.399228826335823461e-01	1.191892619644259882e-01	5.867814303176652757e-01	4.600618632997163004e+00	1.748627042790978470e+00
5.334161399999999986e+01	3.689474100000000334e+01	3.848948163255749222e+01	2.569942700000000357e+00	-8.586268900000000315e-01	1.284459804818374629e+00	1.929632045546358698e+00	3.836489784602665210e-01	3.431152300000000196e+03	9.023635500000000320e+01	6.916690034913455243e-01	8.547761599377130537e-01	4.091704754374543840e-01	4.391959774400189254e-01	4.323399863000049748e-01	8.165949730285394503e-01	1.798882988571510744e+00	5.096275665619268480e+00	3.391679103196851486e+01	2.345919305470586735e+01	5.737598408667438576e+01	2.447319470798620600e+01	9.622743112676230837e-01	9.156449933347604597e-01	4.415022851850096686e-01	1.258097258213549452e+00	5.727199530675668449e-01
5.326220699999999653e+01	1.660988000000000042e+01	2.507325102586094800e+01	1.830624800000000052e+00	1.346465599999999929e+00	3.165545132321385680e+00	1.205041454795169109e+00	2.325990984008251772e+00	1.830980800000000090e+04	6.987208699999999340e+01	3.118511405282172744e-01	2.898273948395332922e-01	5.862488011880744310e-01	9.518907640862267483e-01	1.719328306505093273e+00	1.878293796028974505e+00	9.920542061905713860e-01	5.652584882896189100e+00	1.643021787480991236e+01	5.123782183386574651e+00	2.155400005819648612e+01	7.734545757457938819e+00	7.197529946526609601e-01	8.093228025195082775e-01	5.366981441256740482e+00	9.620899301061296427e-01	2.241722502150094609e+00
5.269380600000000214e+01	2.570207200000000114e+01	3.163573848036384817e+01	2.490649299999999844e+00	-5.953751000000000460e-01	2.442927355372976450e+00	1.534794635687571907e+00	5.882398855416528516e-01	2.796805600000000140e+03	7.839587800000001039e+01	4.877626793555204787e-01	5.473924714553712878e-01	4.040555823489244136e-01	4.784348520526359172e-01	1.470328582891778035e+00	5.071155322995264392e+00	1.624263310969834118e+00	2.623041161646387565e+00	3.552864976600199753e+01	1.732954940374901653e+01	5.285819916975101762e+01	2.133030725770082370e+01	8.776369833878386872e-01	7.214988787756997368e-01	3.652217392940424023e+00	2.440187408756102627e+00	4.831356200432827541e-01
5.253778100000000251e+01	2.719267100000000070e+01	3.255587042132964370e+01	5.376409400000000893e+00	3.377061499999999689e-02	1.099094117215261956e+00	2.727686872311482880e+00	7.586766962900834965e-01	3.898673999999999978e+03	7.973045199999999966e+01	5.175831655318674507e-01	6.716766618892001661e-01	2.597457553202883740e-01	3.229730859731560488e-01	4.329561357369197672e-01	4.092361677982928825e+00	2.649248913107692616e+00	4.591077959540895037e+00	3.210594165511989218e+01	1.661749491423839586e+01	4.872343656935828449e+01	1.989495666516355143e+01	8.183872987509376307e-01	5.177492682507126576e-01	5.356233808400441276e-01	4.627985058822972064e+00	6.363881042443079172e-01
5.099448799999999693e+01	3.040324199999999877e+01	3.405206239690096481e+01	5.990256800000000048e+00	7.956038399999998401e-01	1.333919600873721523e+00	2.214939834363909732e+00	5.838589382300313213e-01	5.976766099999999824e+03	8.139773000000000991e+01	5.962064370564913451e-01	7.210687041814961562e-01	2.701949423594416921e-01	3.572016549106868943e-01	5.175848656761025124e-01	5.343653501395528416e+00	2.188964134576680820e+00	3.412276486191927471e+00	2.680928285374503517e+01	1.598386701027101076e+01	4.279314986401605125e+01	1.790215782834986413e+01	7.727496994099355421e-01	8.241470620441857520e-01	5.456762214715073611e+00	4.517230408931016683e+00	9.021205557117872864e-01
5.099448799999999693e+01	3.040324199999999877e+01	3.405206239690096481e+01	5.786412900000000192e+00	6.742292100000000232e-01	4.867779136501959591e+00	1.310541024927303511e+00	1.521426337720614752e+00	4.576249799999999595e+03	8.139773000000000991e+01	5.962064370564913451e-01	7.210687041814961562e-01	2.701949423594416921e-01	3.572016549106868943e-01	5.175848656761025124e-01	5.343653501395528416e+00	1.374091580788774358e+00	6.039164902145829350e-01	2.954872668135290326e+01	1.761714105424549359e+01	4.716586773559840395e+01	1.973144793026260757e+01	7.727496994099355421e-01	8.241470620441857520e-01	5.456762214715073611e+00	4.517230408931016683e+00	7.257761577990672341e-01
5.099448799999999693e+01	3.040324199999999877e+01	3.405206239690096481e+01	5.329623200000000338e+00	1.297498800000000119e-01	1.118185584424610690e+00	2.470977375330200676e+00	3.139735721075557207e-01	5.036262700000000223e+03	8.139773000000000991e+01	5.962064370564913451e-01	7.210687041814961562e-01	2.701949423594416921e-01	3.572016549106868943e-01	5.175848656761025124e-01	5.343653501395528416e+00	2.465814165157430349e+00	3.258191773221987830e+00	2.857126033543076815e+01	1.703436932680062910e+01	4.560562966223140791e+01	1.907873532724144994e+01	7.727496994099355421e-01	8.241470620441857520e-01	5.456762214715073611e+00	4.517230408931016683e+00	7.848175894698820043e-01
5.099448799999999693e+01	3.040324199999999877e+01	3.405206239690096481e+01	2.267195000000000071e+00	-4.919681300000000035e-01	2.923602765379452073e+00	2.085232106102727467e+00	3.097107227283492303e+00	3.747240400000000136e+03	8.139773000000000991e+01	5.962064370564913451e-01	7.210687041814961562e-01	2.701949423594416921e-01	3.572016549106868943e-01	5.175848656761025124e-01	5.343653501395528416e+00	1.973923100368201178e+00	4.909662996775320920e+00	3.155677209223697233e+01	1.881435065411632479e+01	5.037112274635330778e+01	2.107233966795855551e+01	7.727496994099355421e-01	8.241470620441857520e-01	5.456762214715073611e+00	4.517230408931016683e+00	6.159602081907717963e-01
5.061220200000000347e+01	2.860583700000000107e+01	3.285951264415691497e+01	3.166473700000000058e+00	-1.081824300000000072e+00	1.364493393125647547e+00	7.252185325894461299e-01	1.460193425772031983e-01	1.342402300000000105e+04	7.921803900000000453e+01	5.651964520334443742e-01	-9.613308791644856188e-02	2.572608978287674319e-01	5.807689099943169619e-01	2.603423285251124764e+00	4.058933496147768771e+00	7.978522489184294297e-01	1.778658838648963680e+00	1.847841666119457926e+01	1.044393553610286318e+01	2.892235219729744244e+01	1.199694425313727741e+01	3.781096235974527042e-01	9.614207060850591402e-01	4.413744339691705321e+00	2.189492528659886972e+00	1.738990192070279939e+00
4.990774199999999894e+01	3.564795699999999812e+01	3.661607181412520617e+01	6.113737000000000421e+00	7.802588099999997473e-01	5.897642758317510392e+00	1.721049145760619625e+00	1.785379388194400008e+00	2.831921100000000024e+03	8.555569900000000416e+01	7.142770955255800525e-01	8.526237122657306378e-01	3.888626289517492229e-01	4.494051451337877645e-01	3.563971274304356118e-01	1.044277434494250700e+00	1.810165955956042794e+00	2.351583771575662229e+00	3.353553564218231742e+01	2.395366499539255045e+01	5.748920063757486787e+01	2.460419029575217209e+01	8.951103478575119787e-01	9.791010887576624411e-01	5.555274835141760015e+00	3.163669624564242611e-01	4.882047071651386405e-01
4.915566599999999653e+01	3.420982700000000420e+01	3.558257824231072419e+01	2.083135700000000146e+00	-3.072909200000000229e-01	2.661806523675234182e+00	2.363426421979093028e+00	9.985214898272416484e-01	6.039970800000000054e+03	8.336549299999998652e+01	6.959488047624051710e-01	8.201890643542772974e-01	3.059867382299680805e-01	1.856971091697219578e-01	6.180861351637408907e-01	2.808129396731657401e+00	2.383086915397119032e+00	1.239014523425745917e+00	2.573784813001072180e+01	1.791222464323727337e+01	4.365007277324799162e+01	1.863099555755825421e+01	9.544376710674050690e-01	7.986202239925244140e-01	5.986585100731054432e+00	2.511529190283125601e+00	9.098591984729188509e-01
4.690733000000000175e+01	2.904999199999999959e+01	3.195347602539461107e+01	5.497406500000000307e+00	2.126540000000000097e-01	5.604910147192813774e+00	5.570137284394599542e-01	2.144275291759294877e+00	5.090760300000000825e+03	7.595732199999999068e+01	6.193060231737768095e-01	5.915659222454123789e-01	4.584700083252449820e-01	5.727276030361593273e-01	1.052606348385813906e+00	8.232143358026133839e-01	3.606005550575606677e-01	4.960339007597918126e+00	2.617985337206420127e+01	1.621334087912567412e+01	4.239319425118986828e+01	1.783382931990799136e+01	8.460004896025428156e-01	8.049794861341375007e-01	2.115805951885130654e+00	2.939020287687743149e+00	7.917338700625999870e-01
4.666706099999999680e+01	2.414086299999999952e+01	2.890956606822720687e+01	5.613143199999999666e+00	2.406521299999999919e-01	4.470234812238910393e+00	4.866647518911519921e-01	1.678240735738606881e+00	4.388166400000000067e+03	7.080792399999999986e+01	5.172998359592434481e-01	2.127947454961732765e-01	1.689717823396491847e-01	1.965320048562809507e+00	4.561760726457759207e-01	5.769467387380014856e+00	4.279904618362402879e-01	5.729556371609501042e+00	2.743068906363766857e+01	1.418989095286877600e+01	4.162058001650645167e+01	1.699291321950252609e+01	1.411882822497557977e-01	8.121008936578193449e-01	4.455895626096861406e+00	3.942177706297289586e+00	7.012719181692816939e-01
4.534447500000000275e+01	2.935921899999999951e+01	3.161497992389722711e+01	2.194935000000000080e+00	-4.086019900000000260e-01	1.125835795080702972e-01	8.193290067785381492e-01	2.833736933328296903e+00	5.451177200000000084e+03	7.470369399999999871e+01	6.474707006752200567e-01	5.741836311330364984e-01	5.353498049067956233e-01	4.783841026267156016e-01	1.130858520252035593e+00	3.272985690308392925e+00	8.193764724115445430e-01	1.010144716257765050e-02	2.468279130040610880e+01	1.598138417789416721e+01	4.066417547830027246e+01	1.720928407326546861e+01	7.638127778596103257e-01	9.714836305022742646e-01	4.872460816280288043e+00	1.862261199409095624e+00	8.370886196835424231e-01
4.534447500000000275e+01	2.935921899999999951e+01	3.161497992389722711e+01	9.324148199999999775e-01	9.155404200000000214e-01	5.835523432493906482e-01	1.338968977583498754e+00	2.153724650818904962e+00	2.163503900000000158e+03	7.470369399999999871e+01	6.474707006752200567e-01	5.741836311330364984e-01	5.353498049067956233e-01	4.783841026267156016e-01	1.130858520252035593e+00	3.272985690308392925e+00	1.345621180445473408e+00	4.703697603716560094e-01	3.264369152791307016e+01	2.113583382620362272e+01	5.377952535411669288e+01	2.275976626252406021e+01	7.638127778596103257e-01	9.714836305022742646e-01	4.872460816280288043e+00	1.862261199409095624e+00	3.890731371856858134e-01
4.534447500000000275e+01	2.935921899999999951e+01	3.161497992389722711e+01	1.003147300000000047e-01	1.004839899999999897e+00	2.493116860833594906e-01	5.273677224472321790e-01	1.813239338066763295e+00	5.128617299999999886e+03	7.470369399999999871e+01	6.474707006752200567e-01	5.741836311330364984e-01	5.353498049067956233e-01	4.783841026267156016e-01	1.130858520252035593e+00	3.272985690308392925e+00	5.295031278236393968e-01	1.580256504267713025e-01	2.524004600191320691e+01	1.634219026993353197e+01	4.158223627184673887e+01	1.759781202955218760e+01	7.638127778596103257e-01	9.714836305022742646e-01	4.872460816280288043e+00	1.862261199409095624e+00	7.965290156984210501e-01
4.500065000000000168e+02	2.372377600000000086e+01	7.619655434656941395e+01	5.697050800000000415e+00	5.903216500000000311e-01	1.008179273957194727e-01	2.109107693093630775e+00	3.057945901567857394e+00	2.933629399999999805e+03	4.737302760000000035e+02	5.271874072930057831e-02	3.304929544662982277e-01	6.359267993467863089e-01	1.082130738013975080e+00	1.101459640925160244e+00	1.002064978920331528e+00	2.389500929410079966e+00	3.275288537223205676e+00	2.994435370743015028e+02	1.578628619408480560e+01	3.152298232683863262e+02	5.070274706345571758e+01	7.202214605136004755e-01	4.113982285147506635e-01	5.518746986642601549e+00	2.376266583833466228e-01	5.028091919991548586e-01
4.407781200000000155e+01	2.140094399999999908e+01	2.639804052989260796e+01	5.637665700000000335e+00	7.403740100000000268e-01	2.755789763626470545e-01	1.280219689861101129e+00	1.722737340374987491e+00	4.328126700000000710e+03	6.547875600000000418e+01	4.855264594349645857e-01	2.572593021000845193e-01	6.712317448215717741e-01	9.233238029338860509e-01	2.374423371457012433e+00	5.937375372243055338e+00	1.269820696641520197e+00	9.041509184649729192e-03	2.602914810579449068e+01	1.263784012191471717e+01	3.866698822770921140e+01	1.558876168026081643e+01	8.415529279572185883e-01	3.588807413003033964e-01	2.813327693317951628e+00	2.467517758381420734e+00	6.934020207210546127e-01
4.407781200000000155e+01	2.140094399999999908e+01	2.639804052989260796e+01	5.534118900000000174e+00	2.967486200000000185e-01	3.334945702458725236e+00	1.867614372184771998e+00	2.776718042318557234e-01	3.006199500000000171e+03	6.547875600000000418e+01	4.855264594349645857e-01	2.572593021000845193e-01	6.712317448215717741e-01	9.233238029338860509e-01	2.374423371457012433e+00	5.937375372243055338e+00	1.901263408122732423e+00	3.073585561653072951e+00	2.912962213738159534e+01	1.414320230104125464e+01	4.327282443842285176e+01	1.744562424747980600e+01	8.415529279572185883e-01	3.588807413003033964e-01	2.813327693317951628e+00	2.467517758381420734e+00	5.131611317208136791e-01
4.283598300000000449e+02	4.232311599999999885e+01	1.048301315422295232e+02	5.634652599999999900e+00	7.830812200000000223e-01	3.647602941680620603e+00	1.035312236086171289e+00	2.110224032388141324e-01	5.239939500000000407e+03	4.706829460000000154e+02	9.880271919988389828e-02	5.210601577894596881e-01	9.580753565478719591e-02	1.654883364013343960e-01	1.848873025249015978e+00	6.021789140642698213e-01	1.015391104937949152e+00	6.141808104404823609e+00	2.365862484630527831e+02	2.337536467344896352e+01	2.599616131365017395e+02	5.789844380941232771e+01	5.815892694407707175e-01	4.060519130975884239e-02	5.565384418873922989e+00	6.167563332938192033e+00	8.105863412720548666e-01
4.021262699999999768e+01	1.763464899999999957e+01	2.280242188522892022e+01	3.135426300000000222e+00	-1.034884899999999996e+00	4.028217238526339727e+00	2.964506876088892628e+00	8.811693635311952377e-01	5.240467500000000655e+03	5.784727600000000081e+01	4.385351148533520038e-01	2.226801526632928852e-01	2.513113381830470727e-01	1.157713233793296048e-01	9.000470407112574067e-01	5.029741609588235463e+00	2.991002037398104996e+00	2.630459760646409184e-01	2.220891031757568967e+01	9.739387036885847948e+00	3.194829735446154118e+01	1.259348071620822829e+01	9.803004213068221284e-02	8.179545486451382796e-01	8.874653661157783091e-01	5.917206975704013772e+00	8.106528607203443704e-01
3.997232399999999757e+02	4.141657599999999917e+01	1.005645473199255804e+02	5.975893400000000355e+00	5.676570800000000361e-01	4.651362558997572449e+00	1.913972045083943252e+00	2.387846954425030255e+00	5.407243199999999888e+03	4.411398159999999962e+02	1.036131299245948434e-01	4.832031440084172957e-01	4.528237255563425934e-01	7.005391521573386404e-01	1.845204234618347927e+00	3.061292021966121712e+00	1.850442729997177516e+00	3.347242528351192181e+00	2.182378249137426849e+02	2.261230410724860107e+01	2.408501290209912895e+02	5.490545926360376683e+01	7.024552902040640534e-01	1.337063469388707071e-01	1.672559815146531292e+00	4.733851837112653449e+00	8.315946841845056614e-01
3.946204000000000178e+01	3.242287800000000431e+01	3.110936170413849666e+01	5.621833799999999215e+00	4.596133399999999813e-01	4.939080429469999700e+00	1.906250985282842425e+00	5.542444428668817924e-01	2.803316899999999805e+03	7.188491799999999898e+01	8.216219435183785835e-01	5.313393188734335526e-01	2.329792360602582491e-01	2.532788696483093127e-01	1.162373156565054355e+00	4.228072497967042764e+00	1.866018788153444019e+00	4.112220241046481206e+00	2.659029840721457205e+01	2.184717265606928649e+01	4.843747106328385144e+01	2.096209955113866030e+01	9.297615294980758893e-01	2.077759220584622368e-01	2.887871800063054550e+00	8.327589908505110827e-01	4.840766130436891523e-01
3.946204000000000178e+01	3.242287800000000431e+01	3.110936170413849666e+01	5.449473799999999812e+00	9.199182999999999666e-03	1.599951720851817250e+00	8.201041774392330286e-01	1.620140666718552502e+00	2.660061299999999846e+03	7.188491799999999898e+01	8.216219435183785835e-01	5.313393188734335526e-01	2.329792360602582491e-01	2.532788696483093127e-01	1.162373156565054355e+00	4.228072497967042764e+00	8.544921265286890000e-01	7.953681394344258582e-01	2.696858101116307438e+01	2.215797794432464940e+01	4.912655895548771667e+01	2.126031348920717789e+01	9.297615294980758893e-01	2.077759220584622368e-01	2.887871800063054550e+00	8.327589908505110827e-01	4.632597830662845140e-01
